ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-06-01,2020,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,450.0,587.5,150.0,200.0,400.0,200.0,450.41,457.03,443.79,450.0,4.49,8.9,551.23,587.5,537.49,587.5,1.2,8.7,150.03,154.85,145.2,150.0,-2.1,9.5,200.04,203.81,196.26,200.0,0.0,9.6,400.11,401.61,398.62,400.0,4.16,9.8,203.29,211.13,195.45,200.0,14.0,9.4,0.96,0.98,0.95,0.98,3.31,9.4,2020-06
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-07-01,2020,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,450.0,700.0,150.0,200.0,400.0,200.0,450.31,456.91,443.7,450.0,9.66,9.1,604.93,700.0,584.91,700.0,27.83,8.8,150.01,154.82,145.19,150.0,10.01,9.6,200.01,203.46,196.57,200.0,0.0,9.7,400.09,401.45,398.73,400.0,3.45,9.8,199.8,204.36,195.23,200.0,30.21,9.5,0.99,1.04,0.98,1.04,14.47,9.5,2020-07
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-08-01,2020,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,150.0,200.0,,200.0,450.27,456.87,440.66,440.66,12.76,9.1,744.21,775.1,664.03,664.03,19.55,8.8,150.03,154.83,145.23,150.0,20.0,9.6,200.03,203.29,196.78,200.0,19.6,9.7,400.19,401.5,398.88,400.0,4.0,9.8,200.34,203.27,197.41,200.0,48.15,9.5,1.07,1.09,1.01,1.01,16.87,9.5,2020-08
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-09-01,2020,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,450.0,700.0,150.0,200.0,400.0,200.0,438.77,450.0,430.03,450.0,11.88,9.2,655.56,700.0,620.3,700.0,30.48,9.0,150.02,154.81,145.24,150.0,20.0,9.7,200.04,203.17,196.9,200.0,5.75,9.7,400.18,401.47,398.88,400.0,3.8,9.9,200.04,203.08,197.0,200.0,30.79,9.6,1.0,1.04,0.97,1.04,17.25,9.6,2020-09
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-10-01,2020,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,420.0,700.0,150.0,200.0,400.0,,452.43,462.28,420.0,420.0,5.0,9.3,709.96,742.88,677.05,700.0,30.64,9.1,149.99,154.76,145.22,150.0,13.73,9.8,199.99,203.05,196.93,200.0,1.63,9.8,400.06,401.35,398.77,400.0,2.71,9.9,200.0,203.51,196.49,200.0,23.98,9.7,1.05,1.08,1.02,1.02,14.03,9.7,2020-10
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-11-01,2020,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,400.0,,150.0,,,200.0,413.45,433.41,393.5,400.0,-1.84,9.5,699.07,730.04,668.1,691.55,30.61,9.2,150.05,154.8,145.29,150.0,6.65,9.8,200.06,203.08,197.04,200.0,6.03,9.9,400.28,401.57,398.99,400.0,3.25,10.0,200.1,203.88,196.32,200.0,27.09,9.8,1.01,1.03,0.98,1.01,12.73,9.7,2020-11
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2020-12-01,2020,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,400.0,,,200.0,400.0,200.0,396.34,407.19,385.49,400.0,0.0,9.4,684.38,711.85,656.9,681.95,36.39,9.2,150.0,154.74,145.25,154.12,2.75,9.8,200.01,203.01,197.01,200.0,0.0,9.8,400.11,401.4,398.82,400.0,2.18,9.9,199.98,203.84,196.11,200.0,22.15,9.8,1.0,1.02,0.98,1.0,12.79,9.7,2020-12
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-01-01,2021,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,150.0,200.0,,200.0,399.74,411.09,393.11,411.09,-4.24,9.4,673.98,699.09,648.87,655.83,31.17,9.2,155.21,160.07,150.0,150.0,0.76,9.8,199.96,202.95,196.98,200.0,0.0,9.9,400.11,401.4,398.82,400.0,0.0,10.0,199.95,203.81,196.08,200.0,16.59,9.8,1.0,1.02,0.99,0.99,9.04,9.7,2021-01
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-02-01,2021,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,667.0,169.0,,,,413.01,427.94,403.52,427.94,-4.9,9.3,642.09,667.0,619.3,667.0,28.35,9.0,149.0,169.0,144.28,169.0,12.67,9.8,199.98,202.96,197.0,200.0,0.0,9.9,400.09,401.38,398.81,400.0,0.0,9.9,200.0,203.84,196.15,200.0,23.46,9.7,0.99,1.02,0.98,1.02,9.69,9.6,2021-02
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-03-01,2021,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,175.0,200.0,400.0,200.0,431.28,452.38,419.57,452.38,0.53,9.1,669.43,692.17,646.68,656.13,20.43,9.0,174.49,179.93,169.05,175.0,16.67,9.8,200.0,202.97,197.02,200.0,0.0,9.9,400.12,401.4,398.84,400.0,0.0,9.9,200.0,203.84,196.17,200.0,9.38,9.7,1.03,1.05,1.01,1.03,8.08,9.6,2021-03
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-04-01,2021,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,475.0,650.0,,,,,457.82,475.0,442.18,475.0,5.56,9.1,653.6,673.63,633.58,650.0,18.18,9.0,176.77,182.39,171.16,179.88,19.92,9.7,200.06,203.04,197.09,200.0,0.0,9.8,400.29,401.57,399.0,400.0,0.0,9.9,200.09,203.92,196.27,200.0,3.91,9.7,1.03,1.05,1.02,1.04,8.36,9.6,2021-04
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-05-01,2021,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,650.0,,200.0,400.0,200.0,480.19,553.17,466.45,553.17,22.93,9.0,648.44,666.96,629.92,650.0,18.18,9.0,181.33,192.34,175.58,192.34,28.23,9.7,200.02,202.99,197.05,200.0,0.0,9.7,400.11,401.4,398.82,400.0,0.0,10.0,199.99,203.82,196.16,200.0,0.0,9.6,1.04,1.08,1.03,1.08,12.59,9.6,2021-05
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-06-01,2021,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,650.0,200.0,,400.0,200.0,567.53,603.76,531.31,600.0,33.33,9.0,651.74,668.47,635.01,650.0,10.64,8.9,195.91,202.08,189.74,200.0,33.33,9.7,200.01,202.98,197.04,200.0,0.0,9.7,400.11,401.4,398.82,400.0,0.0,9.9,200.01,203.84,196.18,200.0,0.0,9.6,1.11,1.13,1.09,1.11,13.21,9.6,2021-06
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-07-01,2021,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,,200.0,200.0,400.0,200.0,611.4,636.85,585.94,600.0,33.33,9.0,652.55,668.07,637.03,638.13,-8.84,8.9,202.26,208.66,195.86,200.0,33.33,9.7,200.0,202.97,197.03,200.0,0.0,9.7,400.1,401.38,398.81,400.0,0.0,9.9,199.99,203.82,196.17,200.0,0.0,9.6,1.12,1.14,1.1,1.1,6.58,9.5,2021-07
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-08-01,2021,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,,219.0,200.0,,200.0,601.28,614.03,588.53,600.0,36.16,9.1,635.47,653.02,620.64,653.02,-1.66,8.9,200.18,219.0,193.8,219.0,46.0,9.7,199.99,202.96,197.02,200.0,0.0,9.7,400.08,413.64,398.79,413.64,3.41,9.9,199.99,203.81,196.16,200.0,0.0,9.6,1.1,1.13,1.08,1.13,11.24,9.6,2021-08
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-09-01,2021,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,,225.0,200.0,425.0,200.0,602.29,611.4,593.17,600.0,33.33,9.1,661.15,676.07,646.23,654.99,-6.43,8.9,224.47,231.52,217.42,225.0,50.0,9.6,199.99,202.96,197.03,200.0,0.0,9.7,426.44,433.18,419.7,425.0,6.25,9.9,200.0,203.83,196.17,200.0,0.0,9.6,1.14,1.16,1.12,1.14,9.76,9.5,2021-09
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-10-01,2021,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,200.0,,,601.46,610.38,592.55,603.85,43.77,8.9,659.73,673.0,611.41,611.41,-12.66,8.7,226.84,234.06,219.62,223.91,49.27,9.5,200.02,202.99,197.05,200.0,0.0,9.6,435.73,439.83,431.63,436.19,9.05,9.9,200.03,217.41,196.2,217.41,8.71,9.5,1.14,1.16,1.12,1.13,10.76,9.4,2021-10
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-11-01,2021,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,,225.0,225.0,450.0,225.0,605.82,614.81,596.83,600.0,50.0,9.0,595.49,615.94,575.04,576.47,-16.64,8.8,223.84,231.0,216.67,225.0,50.0,9.5,200.06,225.0,197.1,225.0,12.5,9.6,446.78,450.0,444.09,450.0,12.5,10.0,224.74,233.96,215.53,225.0,12.5,9.6,1.13,1.14,1.11,1.14,12.73,9.5,2021-11
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2021-12-01,2021,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,225.0,275.0,450.0,250.0,599.87,622.01,590.35,622.01,55.5,8.9,559.57,573.46,545.68,571.64,-16.18,8.8,225.39,232.58,218.21,225.0,45.99,9.5,233.23,251.23,221.54,251.23,25.61,9.7,463.1,465.63,450.0,450.0,12.5,10.0,226.96,250.0,218.75,250.0,25.0,9.6,1.14,1.17,1.12,1.17,16.39,9.5,2021-12
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-01-01,2022,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,650.0,650.0,250.0,,450.0,250.0,627.89,650.0,610.87,650.0,58.12,9.0,568.24,650.0,552.31,650.0,-0.89,8.9,225.11,250.0,217.95,250.0,66.67,9.6,262.62,275.55,249.7,270.53,35.27,9.7,450.41,456.81,444.02,450.0,12.5,9.9,260.95,273.92,247.99,250.0,25.0,9.7,1.19,1.24,1.17,1.24,24.97,9.5,2022-01
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-02-01,2022,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,650.0,250.0,300.0,450.0,250.0,656.58,674.26,638.9,646.72,51.13,9.0,690.84,726.5,650.0,650.0,-2.55,9.0,257.19,265.26,249.13,250.0,47.93,9.7,280.59,300.0,269.26,300.0,50.0,9.7,450.09,453.88,446.3,450.0,12.5,10.0,248.61,260.07,237.16,250.0,25.0,9.8,1.29,1.31,1.26,1.26,23.39,9.6,2022-02
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-03-01,2022,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,625.0,,,,,646.35,658.2,634.5,654.64,44.71,9.0,662.57,688.14,625.0,625.0,-4.74,8.9,250.3,263.36,242.25,263.36,50.49,9.7,313.31,326.42,300.19,318.83,59.41,9.6,450.24,452.72,447.76,450.0,12.5,9.9,250.96,264.81,242.93,264.81,32.41,9.7,1.26,1.28,1.23,1.27,23.67,9.5,2022-03
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-04-01,2022,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,650.0,650.0,,335.0,450.0,,657.62,668.69,646.54,650.0,36.84,9.0,616.93,650.0,586.54,650.0,0.0,9.0,267.15,283.19,258.66,283.19,57.43,9.7,329.35,340.55,318.15,335.0,67.5,9.6,450.15,452.01,448.3,450.0,12.5,10.0,270.84,284.89,262.39,284.89,42.44,9.8,1.28,1.31,1.26,1.31,26.04,9.6,2022-04
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-05-01,2022,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,650.0,,,350.0,,300.0,649.42,660.14,638.69,650.0,17.5,9.1,659.17,685.81,632.54,664.86,2.29,8.9,288.9,298.04,279.76,295.92,53.86,9.6,343.75,353.49,334.01,350.0,75.0,9.6,449.99,451.59,448.39,450.0,12.5,10.0,292.41,302.25,282.58,300.0,50.0,9.7,1.33,1.35,1.31,1.34,23.47,9.6,2022-05
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-06-01,2022,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,675.0,300.0,350.0,450.0,300.0,650.76,700.0,641.15,700.0,16.67,9.1,673.9,700.5,647.31,675.0,3.85,9.0,299.68,309.21,290.15,300.0,50.0,9.6,357.72,366.5,348.93,350.0,75.0,9.6,450.17,451.66,448.67,450.0,12.5,10.0,305.46,314.54,296.38,300.0,50.0,9.7,1.35,1.37,1.33,1.37,23.33,9.6,2022-06
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-07-01,2022,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,700.0,300.0,380.0,450.0,330.0,712.44,747.12,677.75,700.0,16.67,9.1,681.22,704.71,657.72,700.0,9.7,9.0,301.38,311.01,291.75,300.0,50.0,9.7,352.63,380.0,344.56,380.0,90.0,9.7,450.1,451.57,448.64,450.0,12.5,10.0,299.78,330.0,292.31,330.0,65.0,9.7,1.39,1.41,1.37,1.41,27.79,9.6,2022-07
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-08-01,2022,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,700.0,,,450.0,,699.48,714.54,684.42,700.0,16.67,9.1,712.14,736.39,687.88,700.0,7.19,9.0,300.28,331.83,290.68,331.83,51.52,9.7,390.61,404.68,376.54,392.92,96.46,9.6,450.25,476.22,448.8,476.22,15.13,10.0,343.33,359.29,322.18,322.18,61.09,9.8,1.43,1.45,1.41,1.44,27.89,9.6,2022-08
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-09-01,2022,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,750.0,710.0,400.0,450.0,500.0,,701.34,750.0,690.73,750.0,25.0,9.1,701.47,722.81,680.13,710.0,8.4,9.0,341.03,400.0,330.28,400.0,77.78,9.8,400.33,450.0,388.67,450.0,125.0,9.6,501.3,514.34,488.26,504.68,18.75,10.0,317.47,333.32,301.62,314.6,57.3,9.8,1.46,1.54,1.44,1.54,35.76,9.6,2022-09
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-10-01,2022,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,688.0,813.0,325.0,,500.0,,762.77,797.16,688.0,688.0,13.93,9.3,713.31,733.98,692.64,703.52,15.06,9.1,416.68,429.87,325.0,325.0,45.15,9.9,471.41,495.93,415.15,415.15,107.57,9.7,532.18,540.22,502.82,502.82,15.28,9.9,313.17,324.66,301.67,307.19,41.29,9.9,1.6,1.64,1.45,1.45,28.3,9.7,2022-10
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-11-01,2022,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,650.0,300.0,400.0,,300.0,674.95,719.56,582.55,582.55,-2.91,9.1,700.22,718.75,681.69,705.3,22.35,9.0,312.96,324.13,300.0,300.0,33.33,9.9,412.1,439.23,384.97,400.0,77.78,9.7,501.64,516.23,487.05,493.96,9.77,9.9,304.5,312.26,296.74,300.0,33.33,9.8,1.39,1.46,1.33,1.37,20.87,9.6,2022-11
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2022-12-01,2022,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,500.0,300.0,570.7,607.51,536.62,607.51,-2.33,9.1,704.52,721.82,687.23,710.47,24.29,9.0,294.05,304.35,283.74,292.26,29.89,9.9,395.25,415.86,357.33,357.33,42.23,9.6,486.4,500.0,477.5,500.0,11.11,9.9,297.56,303.39,291.72,300.0,20.0,9.8,1.34,1.39,1.29,1.37,16.78,9.6,2022-12
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2023-03-01,2023,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,275.0,,500.0,250.0,574.27,584.99,563.54,572.61,-12.53,8.9,704.27,717.84,690.7,717.58,14.81,8.7,267.55,276.82,258.27,275.0,4.42,9.6,323.75,335.02,312.48,316.82,-0.63,9.4,500.15,503.62,496.69,500.0,11.11,9.7,260.95,269.53,250.0,250.0,-5.59,9.6,1.29,1.32,1.27,1.3,2.15,9.4,2023-03
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2023-04-01,2023,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,550.0,800.0,250.0,375.0,500.0,,571.22,579.82,550.0,550.0,-15.38,8.9,724.98,800.0,711.11,800.0,23.08,8.7,275.65,285.01,250.0,250.0,-11.72,9.6,311.1,375.0,301.99,375.0,11.94,9.5,500.02,502.41,497.63,500.0,11.11,9.7,244.41,252.42,236.39,252.08,-11.52,9.7,1.3,1.35,1.27,1.35,2.79,9.4,2023-04
MLI,Mali,Koulikoro,Kati,Ouelessebougou,11.99,-7.91,gid_119900000-79100000,2023-05-01,2023,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,800.0,250.0,363.0,500.0,250.0,544.61,559.69,529.53,550.0,-15.38,8.9,844.15,878.0,800.0,800.0,20.33,8.8,244.07,252.64,235.49,250.0,-15.52,9.8,388.12,413.53,362.72,363.0,3.71,9.6,500.03,501.93,498.13,500.0,11.11,9.8,253.3,260.63,245.98,250.0,-16.67,9.8,1.37,1.4,1.34,1.34,0.08,9.5,2023-05
