ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SOM,Somalia,Galgaduud,Cabudwaaq,Cabudwaaq,6.24,46.31,gid_62400000463100000,2025-05-01,2025,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,29237.42,,27058.71,16904.84,13965.21,15483.09,13515.78,15483.09,-3.89,9.9,53417.54,53824.13,52702.46,52702.46,0.08,10.0,24549.82,25357.2,23949.51,25357.2,13.95,10.0,23341.11,23996.78,22685.44,23679.68,-6.83,10.0,1.36,1.39,1.34,1.39,0.67,10.0,2025-05
SOM,Somalia,Galgaduud,Cabudwaaq,Cabudwaaq,6.24,46.31,gid_62400000463100000,2025-06-01,2025,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,31500.0,31250.0,,17750.0,16026.92,16706.45,14165.62,14165.62,-13.87,9.9,52560.45,53303.73,52105.5,53303.73,1.53,10.0,25211.69,25835.61,24587.78,24969.04,12.38,10.0,24081.44,24755.06,23220.32,23220.32,-8.1,10.0,1.4,1.41,1.37,1.37,-0.66,10.0,2025-06
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2023-08-01,2023,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,53145.16,,10758.06,16673.53,17396.5,15950.57,16790.11,0.22,8.0,55271.8,55959.05,54584.55,54943.86,-1.71,7.3,20988.95,22412.67,19844.45,22412.67,-8.86,7.2,33416.05,34979.85,31852.25,32881.19,-0.67,8.1,1.49,1.51,1.48,1.5,-2.55,7.7,2023-08
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2023-09-01,2023,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,56250.0,24750.0,11950.0,16776.05,17418.27,16133.84,16936.3,4.15,8.4,55045.83,55638.15,54385.38,54385.38,-3.53,8.1,23262.15,24437.87,22086.44,22873.01,-7.68,7.6,33413.67,34594.29,31369.57,31369.57,-7.25,8.7,1.52,1.54,1.48,1.48,-4.32,8.2,2023-09
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2023-10-01,2023,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,15177.42,55403.23,23435.48,13508.06,16974.95,17568.81,16381.09,17142.58,14.67,8.8,54194.31,54746.74,53641.88,54328.94,-3.8,8.7,23321.56,24164.67,22478.45,23205.03,-6.64,8.3,31354.24,32713.12,29995.36,31113.33,-6.62,9.1,1.49,1.5,1.47,1.49,-2.94,8.8,2023-10
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2023-11-01,2023,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13416.67,55500.0,,14041.67,17227.64,17794.07,16661.21,17781.89,24.94,9.0,54071.97,54558.58,53585.37,53851.69,-4.49,8.9,23346.92,23943.42,22750.42,23523.0,-5.41,8.7,30638.96,31674.95,29602.96,30345.99,-8.09,9.4,1.48,1.5,1.46,1.48,-2.33,9.0,2023-11
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2023-12-01,2023,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,15112.9,58629.03,,,18011.21,18605.3,17186.27,17186.27,24.75,9.2,53655.46,54386.1,53211.95,54386.1,-3.77,9.2,23738.94,24182.99,23294.89,23946.56,-2.77,9.1,29810.52,30788.09,28903.38,30788.09,-7.52,9.6,1.48,1.5,1.46,1.49,-1.49,9.2,2023-12
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-01-01,2024,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,15911.29,,26370.97,15000.0,17184.69,17793.45,16575.92,16994.59,12.03,9.4,54532.84,55016.3,54049.38,54380.71,-2.64,9.5,24093.49,24452.92,23734.05,23771.44,-1.69,9.4,30342.19,31347.03,29337.35,30802.08,-4.51,9.7,1.5,1.51,1.48,1.49,-1.19,9.4,2024-01
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-02-01,2024,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,27155.17,,16871.39,17437.45,16305.32,17156.38,0.32,9.4,54463.27,54905.63,54020.92,54149.03,-0.99,9.6,23826.99,24268.24,23495.9,24268.24,3.59,9.5,30681.8,31613.1,28810.31,28810.31,-7.45,9.7,1.49,1.51,1.47,1.47,-1.55,9.5,2024-02
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-03-01,2024,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,15000.0,60806.45,,15000.0,17145.42,17698.99,15933.02,15933.02,-7.38,9.6,54129.51,54553.86,53705.16,54132.09,-0.07,9.8,24346.24,25623.14,23983.36,25623.14,21.74,9.7,28178.65,29375.3,26918.59,26918.59,-14.37,9.9,1.46,1.48,1.44,1.45,-1.01,9.7,2024-03
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-04-01,2024,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,22500.0,,22200.0,14300.0,15646.11,16822.84,15023.21,16822.84,5.56,9.7,53977.69,54378.87,53381.6,53381.6,3.11,9.9,26130.73,26892.07,25030.37,25030.37,30.04,9.9,26143.25,27193.34,25093.16,26160.62,-3.32,9.9,1.43,1.45,1.42,1.43,6.47,9.8,2024-04
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-05-01,2024,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,60000.0,18000.0,15000.0,16822.42,17549.69,16095.15,16574.27,-4.57,9.8,53117.65,53546.31,52621.2,52621.2,-1.1,10.0,25075.57,25839.74,22357.13,22357.13,22.64,9.9,25351.75,26175.51,24528.0,25722.2,-21.1,10.0,1.42,1.44,1.39,1.39,-3.4,9.9,2024-05
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-06-01,2024,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,19000.0,,20100.0,13600.0,16632.61,17271.17,15994.05,16929.47,0.13,9.9,52293.34,52721.74,51864.94,52449.18,-2.1,10.0,21630.17,22969.27,20291.06,22320.22,19.72,10.0,25248.57,26014.74,24482.4,25569.55,-20.67,10.0,1.36,1.39,1.34,1.39,-3.36,10.0,2024-06
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-07-01,2024,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,37500.0,22500.0,12000.0,16996.93,17781.45,16394.11,17781.45,6.21,10.0,52223.39,52625.44,51821.33,52092.22,-4.53,10.0,21970.02,22944.7,20995.35,22541.84,10.46,10.0,25276.56,26020.27,24532.86,24784.26,-23.68,10.0,1.37,1.39,1.36,1.39,-5.63,10.0,2024-07
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-08-01,2024,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,35000.0,,,12000.0,18096.41,18748.31,16058.87,16058.87,-4.36,10.0,51989.47,53025.64,51606.49,53025.64,-3.49,10.0,22674.75,25640.58,21935.83,25640.58,14.4,10.0,24622.83,25360.97,23884.69,24535.79,-25.38,10.0,1.39,1.41,1.37,1.41,-6.11,10.0,2024-08
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-09-01,2024,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,59224.14,,14896.55,15835.33,16657.21,15013.46,15255.32,-9.93,10.0,53319.51,53834.3,52804.72,52970.81,-2.6,10.0,26303.03,27841.3,24764.76,25425.7,11.16,10.0,24412.08,25110.63,23713.54,23954.34,-23.64,10.0,1.42,1.44,1.39,1.39,-6.34,10.0,2024-09
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-10-01,2024,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12500.0,37500.0,18000.0,,14800.71,15491.59,14109.82,14428.7,-15.83,10.0,53125.48,53596.46,52654.5,52688.53,-3.02,10.0,25924.02,27052.6,24795.43,26110.75,12.52,10.0,23861.9,24568.92,22871.52,22871.52,-26.49,10.0,1.39,1.4,1.37,1.37,-7.7,10.0,2024-10
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-11-01,2024,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12500.0,37500.0,,22250.0,14010.41,14593.76,13427.06,14475.65,-18.59,10.0,52663.01,53112.67,52213.35,52671.45,-2.19,10.0,26053.02,26854.57,25251.47,26386.6,12.17,10.0,22516.21,23316.45,21715.96,22756.09,-25.01,10.0,1.36,1.38,1.34,1.37,-7.34,10.0,2024-11
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2024-12-01,2024,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,44659.09,,20113.64,14250.07,14798.9,13701.24,14586.29,-15.13,10.0,52464.13,52877.73,52050.53,52410.79,-3.63,10.0,26803.7,27400.02,26158.46,26158.46,9.24,10.0,22550.76,23245.6,21855.93,22482.93,-26.98,10.0,1.37,1.38,1.35,1.37,-8.45,10.0,2024-12
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2025-01-01,2025,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,45000.0,22500.0,20000.0,14546.69,15065.39,14028.0,14333.81,-15.66,10.0,52298.17,53220.42,51908.83,53220.42,-2.13,10.0,25991.2,26754.36,25446.81,26754.36,12.55,10.0,22254.82,23060.91,21609.89,23060.91,-25.13,10.0,1.36,1.39,1.35,1.39,-6.81,10.0,2025-01
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2025-02-01,2025,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,19107.14,43660.72,21696.43,20000.0,14260.66,14741.53,13779.8,14314.07,-16.57,10.0,53470.1,53961.99,52974.38,52974.38,-2.17,10.0,26989.49,27566.91,26412.07,26457.41,9.02,10.0,23195.55,23962.39,22428.72,22725.7,-21.12,10.0,1.4,1.41,1.38,1.38,-6.36,10.0,2025-02
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2025-03-01,2025,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,36000.0,,29200.0,,14252.67,14709.98,13795.37,14096.63,-11.53,10.0,53068.62,53538.44,52598.8,53119.04,-1.87,10.0,26442.7,26944.0,25941.4,26203.9,2.27,10.0,22738.2,23447.15,22029.24,23128.37,-14.08,10.0,1.38,1.39,1.36,1.38,-4.94,10.0,2025-03
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2025-04-01,2025,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,23219.58,43764.58,,,14019.87,14458.97,13580.76,14379.5,-14.52,9.9,53169.96,53598.84,52741.08,53304.32,-0.14,10.0,26086.76,26481.94,25020.45,25020.45,-0.04,10.0,23372.34,24068.17,22676.51,23436.92,-10.41,10.0,1.38,1.39,1.36,1.37,-4.33,10.0,2025-04
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2025-05-01,2025,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,35011.61,,29236.13,19025.81,14401.33,15915.34,13946.61,15915.34,-3.98,9.9,53238.22,53643.68,52528.99,52528.99,-0.18,10.0,24719.46,25447.21,24112.71,25447.21,13.82,10.0,23638.95,24307.91,22969.99,23955.21,-6.87,10.0,1.37,1.39,1.35,1.39,0.49,10.0,2025-05
SOM,Somalia,Galgaduud,Cadaado,Cadaado,6.15,46.63,gid_61500000466300000,2025-06-01,2025,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,38000.0,42500.0,,20250.0,16412.38,17156.55,14607.16,14607.16,-13.72,9.9,52358.97,53240.63,51912.11,53240.63,1.51,10.0,25345.75,25933.73,24757.77,25070.32,12.32,10.0,24337.46,25028.21,23497.83,23497.83,-8.1,10.0,1.4,1.42,1.38,1.38,-0.73,10.0,2025-06
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2023-07-01,2023,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,52282.76,22593.1,22013.79,9773.05,10221.64,9324.47,9527.23,-6.16,8.2,47697.2,48611.2,47268.89,48611.2,-2.94,7.5,15571.61,17048.21,14842.51,17048.21,-18.81,7.3,16634.69,17203.42,16065.96,16962.65,-5.46,8.2,1.06,1.09,1.05,1.09,-7.08,7.9,2023-07
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2023-08-01,2023,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,22960.0,53200.0,23800.0,22400.0,9405.68,9823.72,8987.64,9354.6,-1.99,8.5,48762.1,49745.45,48291.57,49745.45,-1.46,7.9,17274.85,19411.08,16362.17,19411.08,-8.89,8.0,17068.01,17873.8,16262.22,17558.8,-1.99,8.7,1.1,1.14,1.09,1.14,-3.2,8.5,2023-08
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2023-09-01,2023,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,22960.0,53200.0,23800.0,,9255.11,9740.85,8862.38,9740.85,3.3,8.8,50035.38,50550.21,49520.54,49695.94,-2.23,8.2,19962.18,21180.39,18743.97,20021.46,-6.41,8.4,17748.28,18314.72,17011.69,17011.69,-6.95,9.1,1.16,1.18,1.14,1.14,-3.47,8.8,2023-09
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2023-10-01,2023,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,53200.0,23800.0,22400.0,9803.74,10210.12,9397.37,9924.11,13.29,9.0,49823.53,50320.83,49326.22,49558.08,-2.91,8.5,20445.26,21449.14,19441.38,20256.17,-5.2,8.7,16931.64,17672.88,16190.41,16747.36,-6.77,9.4,1.15,1.17,1.13,1.14,-2.67,9.1,2023-10
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2023-11-01,2023,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,25161.33,52143.33,,23096.67,10049.9,10680.0,9651.23,10680.0,26.43,9.2,49584.88,50063.46,48899.26,48899.26,-4.49,8.7,20379.87,21199.45,19560.3,20235.59,-5.27,9.0,16621.37,17101.86,16053.95,16053.95,-10.26,9.6,1.14,1.16,1.12,1.13,-3.06,9.3,2023-11
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2023-12-01,2023,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,48600.0,29700.0,24300.0,10987.84,11424.71,10239.85,10239.85,23.16,9.3,48780.21,49258.48,48301.95,49035.51,-4.33,9.1,20268.1,20933.83,19602.37,20568.27,-2.97,9.2,15805.46,16440.82,15170.09,16121.41,-10.48,9.8,1.13,1.15,1.11,1.13,-2.85,9.5,2023-12
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-01-01,2024,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,32245.16,48503.23,,24251.61,10246.26,10675.85,9816.68,9910.23,5.88,9.4,48991.41,49454.96,48527.87,49022.82,-1.5,9.4,20616.76,21185.39,20048.14,20241.7,-3.11,9.5,16011.17,16453.87,15568.47,16042.8,-6.48,9.9,1.13,1.15,1.12,1.13,-2.02,9.7,2024-01
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-02-01,2024,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,47365.52,27303.45,24241.38,9783.67,10188.58,9378.76,9473.06,-9.46,9.6,48990.12,49435.7,48544.54,48955.13,0.08,9.5,20241.49,21355.48,19752.1,21355.48,3.86,9.6,15959.48,16501.11,15417.85,16015.0,-5.94,10.0,1.12,1.14,1.11,1.13,-1.2,9.8,2024-02
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-03-01,2024,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,24300.0,45900.0,22950.0,,9292.3,9670.02,8914.58,8925.89,-7.9,9.7,48918.88,49430.04,48489.73,49430.04,2.58,9.7,21480.56,22131.53,20829.59,21229.35,21.11,9.8,15958.48,16365.76,15197.34,15197.34,-8.85,10.0,1.13,1.15,1.12,1.12,2.93,9.9,2024-03
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-04-01,2024,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,19600.0,,,24853.33,8646.18,9357.9,8295.28,9357.9,-3.73,9.8,49493.85,49928.82,48176.43,48176.43,1.33,9.8,21367.46,21910.66,19873.23,19873.23,11.29,9.9,14958.78,15514.71,14402.84,14716.37,-3.38,10.0,1.12,1.13,1.09,1.09,1.96,9.9,2024-04
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-05-01,2024,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,44390.32,22737.1,,9434.97,9822.53,9047.4,9404.61,-7.81,9.8,47974.08,48475.96,47415.3,47415.3,-0.09,9.8,19677.28,20393.65,18921.07,18921.07,21.72,9.9,14482.71,14851.14,14114.28,14364.99,-13.1,10.0,1.07,1.09,1.06,1.06,0.41,10.0,2024-05
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-06-01,2024,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22400.0,16146.67,9403.89,9778.52,9029.27,9511.61,-3.06,9.9,47173.58,47661.34,46685.81,47352.9,-0.79,9.9,18630.72,19260.56,18000.88,18911.73,19.78,10.0,14168.38,14626.71,13710.04,14355.53,-13.43,10.0,1.05,1.07,1.04,1.07,0.24,10.0,2024-06
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-07-01,2024,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,19600.0,,,16800.0,9619.22,9985.73,9252.71,9500.26,-0.28,9.9,47222.48,47689.81,46755.16,47419.56,-2.45,9.9,18788.22,19316.55,18259.88,18637.2,9.32,10.0,14263.81,14616.83,13910.79,14321.55,-15.57,10.0,1.06,1.08,1.05,1.06,-2.46,10.0,2024-07
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-08-01,2024,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,42000.0,,16800.0,9490.92,9846.5,8853.35,8853.35,-5.36,9.8,47371.72,48746.58,46921.0,48746.58,-2.01,9.9,18594.89,23097.66,18158.16,23097.66,18.99,9.9,14272.26,14681.66,13698.65,13698.65,-21.98,10.0,1.06,1.12,1.05,1.12,-1.74,10.0,2024-08
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-09-01,2024,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35337.93,23387.24,18632.07,8680.26,9024.97,8335.55,8590.43,-11.81,9.8,48980.93,49528.54,48363.58,48363.58,-2.68,9.9,23460.46,24740.14,22180.78,22749.67,13.63,9.9,13522.06,13929.13,13114.99,13247.81,-22.13,10.0,1.14,1.16,1.1,1.1,-3.65,10.0,2024-09
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-10-01,2024,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,20520.0,29700.0,,,8406.27,8730.51,8082.04,8113.89,-18.24,9.8,48411.66,48946.4,47646.69,47646.69,-3.86,9.9,23073.11,24122.97,22023.25,22663.93,11.89,9.9,13059.44,13426.56,12260.17,12260.17,-26.79,10.0,1.1,1.12,1.07,1.07,-6.01,9.9,2024-10
SOM,Somalia,Shabelle Dhexe,Cadale,Cadale,2.76,46.32,gid_27600000463200000,2024-11-01,2024,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,20520.0,,,18630.0,7905.87,8208.74,7602.99,8129.81,-23.88,9.8,47540.12,48069.5,47010.74,47665.0,-2.52,10.0,22609.72,23468.72,21750.73,22918.07,13.26,9.9,11946.29,12414.48,11478.11,12178.67,-24.14,10.0,1.06,1.08,1.04,1.07,-5.19,9.9,2024-11
