ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2023-08-01,2023,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,438.0,450.0,375.0,400.0,391.77,438.0,363.18,438.0,9.5,8.4,423.91,450.0,405.75,450.0,8.96,8.5,374.89,376.06,373.72,375.0,2.98,8.9,403.46,414.9,392.01,400.0,-3.15,8.6,1.67,1.74,1.63,1.74,4.58,8.6,2023-08
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2023-09-01,2023,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,325.0,,,363.0,431.04,462.46,325.0,325.0,-18.75,8.4,450.6,473.7,427.51,464.34,14.5,8.5,375.05,375.93,365.27,365.27,-4.63,8.9,402.98,412.37,363.0,363.0,-10.35,8.4,1.74,1.79,1.59,1.59,-4.76,8.6,2023-09
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2023-10-01,2023,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,400.0,500.0,350.0,,335.53,400.0,311.43,400.0,9.12,8.6,456.52,500.0,439.47,500.0,23.95,8.8,365.73,370.22,350.0,350.0,0.0,9.1,370.3,388.61,352.4,388.61,-3.88,8.5,1.59,1.71,1.52,1.71,7.5,8.7,2023-10
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2023-11-01,2023,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,400.0,480.0,,400.0,389.87,420.1,359.63,400.0,0.01,8.6,489.04,523.94,454.15,480.0,20.0,9.0,348.74,360.5,341.14,360.5,-1.02,9.1,387.37,404.75,370.0,400.0,0.0,8.5,1.71,1.77,1.66,1.72,4.88,8.8,2023-11
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2023-12-01,2023,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,450.0,,,397.74,427.82,326.26,326.26,-1.94,8.6,471.29,486.63,450.0,450.0,12.5,9.0,356.01,369.98,348.27,369.98,0.21,9.1,398.64,413.81,383.46,402.93,-1.8,8.5,1.71,1.74,1.62,1.62,2.44,8.8,2023-12
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-01-01,2024,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,242.0,467.0,,417.0,334.49,359.37,309.61,333.32,-0.3,8.8,453.28,472.66,433.91,467.0,14.99,9.2,369.36,389.8,360.78,389.8,3.95,9.3,404.52,417.0,392.3,417.0,-2.13,8.5,1.62,1.68,1.57,1.68,4.25,8.9,2024-01
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-02-01,2024,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,319.0,,,,333.68,358.96,308.41,319.0,-5.43,8.8,470.97,488.25,453.69,476.0,14.31,9.4,393.52,405.27,381.78,404.34,8.32,9.3,415.66,427.39,403.93,410.86,-5.62,8.5,1.68,1.72,1.64,1.68,3.07,8.9,2024-02
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-03-01,2024,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,500.0,,,320.83,344.91,296.74,300.0,-7.69,8.8,471.65,500.0,456.45,500.0,17.65,9.4,409.29,419.05,399.53,414.2,10.45,9.3,414.14,423.74,404.54,407.57,-9.43,8.5,1.68,1.71,1.65,1.7,2.97,8.9,2024-03
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-04-01,2024,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,513.0,,,302.79,325.37,280.2,300.0,-8.05,8.8,494.67,519.95,469.39,513.0,19.02,9.7,420.31,427.47,412.45,412.45,9.99,9.4,409.63,418.07,400.99,400.99,-7.18,8.5,1.7,1.74,1.65,1.7,3.97,9.0,2024-04
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-05-01,2024,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,408.0,400.0,300.41,322.87,277.95,312.64,4.21,8.8,503.41,523.51,422.65,422.65,-3.66,9.4,416.42,422.48,408.0,408.0,8.8,9.4,404.9,412.93,396.88,400.0,-5.99,8.5,1.7,1.74,1.61,1.61,0.27,8.9,2024-05
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-06-01,2024,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,325.0,425.0,388.0,310.89,334.19,287.59,330.95,-7.57,9.0,427.45,473.73,325.0,325.0,-27.78,9.5,409.25,425.0,403.63,425.0,13.65,9.4,401.73,408.9,388.0,388.0,-5.08,8.6,1.62,1.67,1.54,1.54,-7.66,9.0,2024-06
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-07-01,2024,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,321.0,400.0,,460.0,327.98,352.58,303.39,321.0,-19.75,8.9,346.18,400.0,298.66,400.0,-5.88,9.5,423.29,431.9,414.68,422.44,12.65,9.4,392.73,460.0,384.16,460.0,15.0,8.5,1.54,1.68,1.49,1.68,0.21,9.0,2024-07
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-08-01,2024,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,400.0,,425.0,500.0,321.84,400.0,298.11,400.0,-8.68,8.8,413.92,482.68,376.55,482.68,7.26,9.4,425.0,430.81,419.18,425.0,13.33,9.3,449.3,500.0,418.52,500.0,25.0,8.5,1.67,1.89,1.6,1.89,8.7,8.9,2024-08
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-09-01,2024,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,350.0,,425.0,500.0,387.11,417.57,350.0,350.0,7.69,8.9,457.89,513.24,402.54,449.4,-3.22,9.5,427.68,431.66,423.7,425.0,16.35,9.3,493.33,529.26,457.4,500.0,37.74,8.6,1.88,1.98,1.78,1.8,13.63,9.0,2024-09
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-10-01,2024,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,425.0,,353.9,380.54,316.21,316.21,-20.95,8.8,431.07,443.7,415.95,415.95,-16.81,9.2,424.62,427.63,421.6,425.0,21.43,9.1,499.8,527.65,457.1,457.1,17.62,8.5,1.8,1.85,1.69,1.69,-1.49,8.9,2024-10
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-11-01,2024,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,500.0,425.0,,321.26,345.37,297.16,300.0,-25.0,8.8,419.34,435.39,403.29,404.8,-15.67,9.2,425.64,427.73,423.55,425.0,17.89,9.1,466.94,493.45,421.97,421.97,5.49,8.6,1.69,1.74,1.62,1.62,-5.41,8.9,2024-11
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2024-12-01,2024,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,344.0,425.0,375.0,302.73,325.54,225.0,225.0,-31.04,9.0,410.1,425.83,354.04,354.04,-21.32,9.5,424.92,426.42,423.42,425.0,14.87,9.2,430.12,456.83,375.0,375.0,-6.93,8.8,1.62,1.67,1.44,1.44,-10.98,9.0,2024-12
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2025-01-01,2025,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,343.75,,,233.04,250.72,215.35,235.23,-29.43,8.8,363.55,398.06,300.4,300.4,-35.67,9.2,425.06,426.19,423.94,425.0,9.03,9.2,386.12,414.92,357.31,394.93,-5.29,8.8,1.45,1.52,1.37,1.42,-15.65,8.9,2025-01
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2025-02-01,2025,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,266.67,425.0,400.0,235.22,253.61,216.83,230.87,-27.63,9.0,317.32,354.0,266.67,266.67,-43.98,9.1,425.14,426.03,424.26,425.0,5.11,9.3,393.93,417.65,370.2,400.0,-2.64,9.0,1.42,1.44,1.38,1.38,-17.87,9.0,2025-02
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2025-03-01,2025,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,262.5,,400.0,231.28,249.24,213.33,246.06,-17.98,9.0,284.35,315.05,253.65,262.5,-47.5,9.0,425.1,425.86,424.35,425.0,2.61,9.3,401.54,420.34,382.74,400.0,-1.86,9.0,1.38,1.41,1.36,1.39,-17.77,9.0,2025-03
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2025-04-01,2025,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,425.0,400.0,244.03,299.12,224.96,299.12,-0.29,9.0,276.12,319.65,260.29,319.65,-37.69,8.9,425.05,425.74,424.37,425.0,3.04,9.2,400.88,415.56,386.19,400.0,-0.25,9.1,1.39,1.51,1.34,1.51,-11.23,9.0,2025-04
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-01-01,2007,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,200.0,,155.77,163.63,147.99,155.77,,7.7,134.73,139.81,129.79,134.73,,7.4,199.27,204.36,195.65,200.0,,8.1,127.87,134.68,120.91,127.87,,10.0,0.65,0.66,0.63,0.65,,8.2,2007-01
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-02-01,2007,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,125.0,200.0,,155.81,163.63,147.99,152.63,,8.1,134.8,139.81,125.0,125.0,,7.9,200.73,205.11,196.36,200.0,,8.8,127.79,134.68,120.91,123.54,,10.0,0.65,0.66,0.63,0.63,,8.5,2007-02
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-03-01,2007,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,138.33,200.0,,152.45,160.86,145.07,160.86,,8.3,124.24,138.33,117.67,138.33,,8.1,200.71,203.32,198.1,200.0,,9.2,123.8,131.01,117.11,131.01,,10.0,0.62,0.66,0.61,0.66,,8.6,2007-03
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-04-01,2007,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,158.33,200.0,,161.43,174.63,153.85,174.63,,8.4,139.32,158.33,129.57,158.33,,8.2,200.64,202.81,198.47,200.0,,9.4,130.64,137.75,123.53,133.25,,10.0,0.67,0.7,0.64,0.7,,8.7,2007-04
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-05-01,2007,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,160.0,200.0,,174.88,183.4,166.35,180.92,,8.4,160.69,173.85,147.52,160.0,,8.2,200.66,202.72,198.6,200.0,,9.5,132.73,140.0,125.46,131.57,,10.0,0.7,0.72,0.68,0.7,,8.7,2007-05
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-06-01,2007,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,200.0,138.33,181.04,189.87,172.21,182.06,,8.4,160.94,167.79,154.1,159.03,,8.2,200.67,202.72,198.63,200.0,,9.2,131.24,138.46,124.02,138.33,,10.0,0.7,0.72,0.69,0.71,,8.7,2007-06
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-07-01,2007,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,167.5,200.0,145.0,182.02,190.58,173.46,184.64,,8.6,159.27,167.5,153.38,167.5,,8.4,200.66,202.72,198.6,200.0,,9.3,137.46,145.08,129.84,145.0,,10.0,0.71,0.73,0.69,0.73,,8.8,2007-07
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-09-01,2007,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,200.0,,180.23,187.77,171.71,171.71,,8.3,166.59,172.79,160.39,168.53,,8.1,200.66,202.71,198.62,200.0,,9.0,174.28,183.61,164.24,164.24,,9.6,0.76,0.79,0.74,0.74,,8.6,2007-09
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-10-01,2007,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,171.25,200.0,,171.53,178.58,164.49,176.75,,8.3,168.78,174.91,162.64,171.25,,8.1,200.66,202.71,198.61,200.0,,9.0,161.34,169.92,152.76,166.62,,9.6,0.73,0.75,0.71,0.75,,8.6,2007-10
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-11-01,2007,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,200.0,,177.14,184.37,169.92,175.81,,8.3,171.57,177.85,165.3,170.81,,8.0,200.66,202.71,198.61,200.0,,8.9,163.79,172.54,155.04,168.29,,9.6,0.75,0.77,0.73,0.75,,8.6,2007-11
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2007-12-01,2007,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,160.0,200.0,,175.46,182.59,168.33,172.03,,8.3,170.88,177.01,160.0,160.0,,8.1,200.66,202.7,198.62,200.0,,9.0,165.59,174.48,146.6,146.6,,9.7,0.75,0.76,0.71,0.71,,8.6,2007-12
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-01-01,2008,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,177.5,200.0,,172.12,186.82,165.17,186.82,19.93,8.4,159.15,177.5,151.29,177.5,31.74,8.2,200.67,216.07,198.63,216.07,8.03,9.2,145.98,153.66,138.3,152.7,19.42,9.7,0.7,0.77,0.68,0.77,18.55,8.6,2008-01
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-02-01,2008,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,200.0,,,187.53,196.45,179.12,196.45,28.71,8.3,178.86,200.0,166.23,200.0,60.0,8.1,217.44,250.2,207.79,250.2,25.1,9.2,151.62,203.6,143.59,203.6,64.81,9.3,0.78,0.89,0.74,0.89,41.43,8.6,2008-02
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-03-01,2008,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,180.0,,175.0,196.36,205.83,176.72,176.72,9.86,8.3,202.7,217.68,180.0,180.0,30.12,8.1,253.57,286.43,238.5,286.43,43.21,9.2,198.52,208.56,175.0,175.0,33.58,9.0,0.91,0.96,0.86,0.86,29.82,8.6,2008-03
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-04-01,2008,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,200.0,,,175.92,189.16,166.34,189.16,8.32,8.2,179.26,200.0,166.16,200.0,26.32,8.0,290.43,307.33,273.54,287.55,43.77,9.2,173.02,190.91,164.47,190.91,43.28,8.8,0.84,0.91,0.81,0.91,30.23,8.5,2008-04
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-05-01,2008,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,195.0,,,190.49,201.47,179.51,189.73,4.87,8.1,201.64,216.31,186.98,195.0,21.88,7.9,290.25,314.15,282.55,314.15,57.08,9.1,187.61,196.87,178.34,191.04,45.2,8.5,0.93,0.97,0.88,0.93,32.33,8.4,2008-05
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-07-01,2008,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,210.0,350.0,,206.27,250.0,194.63,250.0,35.4,8.0,205.17,214.23,196.12,210.0,25.37,7.8,328.07,350.0,319.24,350.0,75.0,9.1,191.19,218.24,181.65,218.24,50.51,8.2,0.98,1.08,0.95,1.08,47.49,8.4,2008-07
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-08-01,2008,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225.0,,,250.89,268.56,219.7,219.7,21.68,8.1,210.81,225.0,202.68,225.0,35.21,7.8,352.55,369.88,338.24,369.88,84.94,9.3,213.12,223.66,202.58,213.02,18.93,8.3,1.09,1.15,1.04,1.07,41.53,8.4,2008-08
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-09-01,2008,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,217.5,,195.0,217.79,235.27,185.42,185.42,7.99,8.1,226.68,238.09,215.26,217.5,29.06,7.9,373.79,393.73,361.22,393.73,96.87,9.6,208.94,219.3,198.58,204.64,24.59,8.1,1.07,1.1,1.04,1.05,42.13,8.5,2008-09
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-10-01,2008,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,162.5,,125.0,185.28,201.26,169.29,177.97,0.69,8.1,217.42,226.82,188.93,188.93,10.32,7.9,397.17,418.09,383.46,418.09,109.05,9.6,201.75,211.78,188.04,188.04,12.86,8.0,1.04,1.07,1.01,1.02,36.16,8.4,2008-10
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-11-01,2008,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,150.0,155.0,,135.0,177.73,192.61,150.0,150.0,-14.68,8.3,186.76,201.55,155.0,155.0,-9.25,8.1,422.0,436.46,407.55,421.4,110.7,9.8,186.86,196.08,168.07,168.07,-0.13,8.0,1.01,1.04,0.94,0.94,25.12,8.5,2008-11
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2008-12-01,2008,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,175.0,441.67,150.0,149.01,161.45,136.56,159.62,-7.21,8.4,152.0,175.0,136.78,175.0,9.38,8.2,424.41,441.67,417.23,441.67,120.84,9.8,168.54,176.73,150.0,150.0,2.32,8.1,0.92,0.97,0.88,0.97,36.49,8.6,2008-12
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2009-01-01,2009,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,175.0,372.5,,160.95,173.25,148.65,168.36,-9.88,8.4,175.81,191.7,159.92,175.0,-1.41,8.2,443.67,455.1,372.5,372.5,72.4,9.8,151.64,168.24,144.39,168.24,10.17,8.1,0.98,1.02,0.92,0.92,20.6,8.6,2009-01
SEN,Senegal,Fatick,Foundiougne,Keur I. Yacine,13.87,-16.24,gid_138700000-162400000,2009-02-01,2009,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,175.0,190.0,300.0,165.0,167.7,178.95,156.46,175.0,-10.92,8.6,175.28,190.0,167.53,190.0,-5.0,8.5,373.56,396.88,350.24,350.44,40.06,9.8,168.28,176.33,160.22,165.0,-18.96,8.3,0.91,0.94,0.87,0.92,3.55,8.7,2009-02
