ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,potatoes,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2011-12-01,2011,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,3690.0,41.99,42.91,40.81,40.81,11.55,9.8,1354.51,1507.43,1201.58,1339.93,36.78,9.3,4562.63,5024.96,3690.0,3690.0,104.09,9.6,0.81,0.85,0.76,0.76,42.41,9.8,2011-12
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-01-01,2012,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1388.88,,40.41,41.23,39.6,41.13,11.74,9.8,1448.26,1585.13,1311.4,1414.74,8.17,9.3,3457.03,3948.85,3069.34,3948.85,131.09,9.7,0.78,0.82,0.74,0.79,38.26,9.8,2012-01
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-02-01,2012,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,3600.0,41.36,42.0,39.0,39.0,5.26,9.8,1385.49,1536.04,1261.08,1536.04,22.67,9.2,3936.03,4332.58,3539.48,3600.0,100.0,9.6,0.79,0.83,0.75,0.77,33.65,9.8,2012-02
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-03-01,2012,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1555.55,3600.0,38.3,39.42,37.18,38.74,-2.73,9.8,1589.65,1720.79,1458.5,1568.02,-18.28,9.2,3506.68,3836.06,3177.31,3600.0,63.61,9.6,0.79,0.83,0.75,0.77,7.26,9.8,2012-03
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-04-01,2012,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,2022.22,3758.0,38.8,39.49,38.11,39.19,-1.13,9.8,1628.39,2022.22,1513.46,2022.22,-3.19,9.2,3569.88,3919.01,3280.69,3919.01,47.59,9.6,0.76,0.86,0.73,0.86,11.05,9.8,2012-04
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-05-01,2012,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,6770.0,39.32,39.93,38.84,39.93,-1.57,9.8,2071.36,2301.67,1614.71,1614.71,-19.26,9.2,4023.17,4409.21,3724.56,4409.21,65.76,9.6,0.89,0.93,0.85,0.85,10.07,9.7,2012-05
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-06-01,2012,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1686.11,5693.0,40.23,40.7,39.76,40.16,-5.97,9.8,1672.22,1881.49,1462.95,1686.11,27.71,9.3,4643.99,4966.2,4321.78,4870.01,47.4,9.6,0.83,0.89,0.79,0.89,20.95,9.8,2012-06
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-07-01,2012,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,950.0,,40.27,40.6,39.77,39.77,-7.42,9.8,1596.07,1783.12,1004.93,1004.93,-24.95,9.2,5155.5,5475.68,4835.32,5310.1,14.18,9.6,0.91,0.95,0.83,0.83,-2.09,9.8,2012-07
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-10-01,2012,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,4500.0,40.22,40.49,39.95,40.37,-7.05,9.8,1703.37,1989.29,1417.44,1524.67,39.27,9.2,4590.12,4872.11,4308.12,4500.0,-15.87,9.6,0.85,0.9,0.8,0.84,-3.12,9.7,2012-10
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2012-12-01,2012,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1826.11,,40.88,41.13,40.63,40.93,0.28,9.7,1637.86,1879.34,1396.37,1826.11,36.28,9.2,5182.19,5491.64,4872.75,5008.12,35.72,9.6,0.91,0.95,0.86,0.93,22.54,9.7,2012-12
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-01-01,2013,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1136.66,,41.1,41.44,40.87,41.44,0.77,9.7,1990.31,2248.21,1164.19,1164.19,-17.71,9.2,5087.66,5455.99,4812.85,5455.99,38.17,9.6,0.93,0.97,0.88,0.88,10.64,9.7,2013-01
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-03-01,2013,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1063.32,3604.0,41.93,42.19,40.8,40.8,5.31,9.7,1178.52,1402.03,955.01,1070.63,-31.72,9.1,5956.81,6224.7,4950.21,4950.21,37.51,9.5,0.91,0.95,0.82,0.82,6.46,9.7,2013-03
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-04-01,2013,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1158.33,,40.54,41.19,39.82,39.82,1.61,9.7,1224.96,1396.22,1053.7,1158.33,-42.72,9.1,4829.78,5163.02,4198.57,4198.57,7.13,9.5,0.83,0.87,0.77,0.77,-10.99,9.7,2013-04
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-05-01,2013,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,4608.0,39.6,40.15,39.05,39.78,-0.39,9.7,1118.7,1279.53,957.87,1201.13,-25.61,9.1,3968.28,4605.19,3671.89,4605.19,4.44,9.5,0.77,0.81,0.73,0.8,-5.16,9.7,2013-05
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-06-01,2013,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1291.66,4568.0,39.86,40.6,39.48,40.6,1.1,9.7,1241.42,1387.72,1095.13,1291.66,-23.39,9.1,4645.08,5000.61,4289.55,4568.0,-6.2,9.5,0.83,0.87,0.79,0.82,-8.44,9.7,2013-06
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-07-01,2013,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1253.32,4500.0,40.96,41.46,40.45,41.43,4.16,9.7,1334.21,1470.37,1198.05,1253.32,24.72,9.1,4586.99,4895.97,4278.02,4500.0,-15.26,9.5,0.82,0.86,0.78,0.81,-2.0,9.7,2013-07
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-08-01,2013,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1212.77,,41.77,42.2,41.33,41.77,5.1,9.7,1231.85,1348.76,1114.95,1212.87,-21.16,9.2,4500.3,5215.47,4233.05,5215.47,1.58,9.6,0.83,0.87,0.79,0.87,-2.81,9.7,2013-08
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-09-01,2013,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1213.88,,41.96,42.28,41.65,41.72,4.18,9.8,1199.16,1296.26,1102.06,1213.88,-17.87,9.2,5487.03,6048.98,5116.02,6048.98,29.5,9.6,0.87,0.93,0.83,0.93,9.63,9.7,2013-09
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-10-01,2013,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1528.88,6686.0,41.81,42.1,40.48,40.48,0.3,9.8,1243.23,1528.88,1159.82,1528.88,0.28,9.2,6503.95,6929.56,6078.34,6686.0,48.58,9.7,0.94,1.02,0.9,1.02,20.27,9.8,2013-10
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-11-01,2013,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1550.0,7195.0,40.13,40.99,39.39,40.99,0.76,9.8,1587.04,1750.22,1423.86,1550.0,0.18,9.3,7144.27,7559.89,6728.65,7195.0,43.24,9.8,1.01,1.06,0.96,1.06,19.22,9.8,2013-11
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2013-12-01,2013,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1871.66,7200.0,41.36,42.02,40.7,41.11,0.43,9.8,1592.35,1871.66,1450.05,1871.66,2.49,9.3,7602.05,7993.28,7200.0,7200.0,43.77,9.8,1.06,1.11,1.01,1.11,19.12,9.8,2013-12
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-01-01,2014,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1624.44,7200.0,41.14,41.58,40.7,41.06,-0.92,9.8,1820.54,2015.27,1624.44,1624.44,39.53,9.3,7401.34,7765.06,7037.62,7200.0,31.97,9.8,1.09,1.13,1.04,1.07,22.5,9.8,2014-01
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-02-01,2014,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1604.44,5712.0,41.14,41.45,40.82,41.09,-1.56,9.8,1690.86,1849.2,1532.53,1604.44,31.28,9.4,7310.34,7634.05,5712.0,5712.0,-0.66,9.9,1.07,1.11,0.96,0.96,5.06,9.8,2014-02
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-04-01,2014,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,2019.44,4950.0,41.32,41.56,41.08,41.34,3.82,9.8,1909.82,2072.5,1747.15,2019.44,74.34,9.3,5831.89,6265.59,4950.0,4950.0,17.9,9.8,1.01,1.06,0.96,0.96,24.71,9.8,2014-04
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-05-01,2014,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,2073.88,5871.0,41.47,41.72,41.23,41.72,4.88,9.8,2153.39,2318.23,1988.54,2073.88,72.66,9.4,4693.98,5871.0,4303.47,5871.0,27.49,9.9,0.96,1.04,0.92,1.04,29.1,9.8,2014-05
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-06-01,2014,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,6750.0,41.95,42.22,41.67,41.82,3.0,9.8,2067.53,2215.76,1574.99,1574.99,21.94,9.3,6092.01,6690.5,5503.55,6690.5,46.46,9.8,1.05,1.1,1.0,1.03,26.0,9.8,2014-06
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-07-01,2014,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1209.52,6042.86,41.93,42.19,41.68,41.92,1.18,9.8,1561.95,1733.19,1211.69,1211.69,-3.32,9.3,7109.37,7731.17,6042.86,6042.86,34.29,9.8,1.04,1.09,0.93,0.93,14.42,9.8,2014-07
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-08-01,2014,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1240.96,,42.06,42.3,41.81,42.12,0.84,9.8,1207.78,1359.78,1055.77,1240.96,2.32,9.3,6045.59,6617.92,5473.27,5955.54,14.19,9.8,0.93,0.97,0.88,0.93,7.37,9.8,2014-08
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-09-01,2014,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,5850.0,42.29,42.61,42.05,42.61,2.13,9.8,1324.66,1458.47,1190.84,1333.13,9.82,9.3,5947.03,6440.45,5453.61,5687.52,-5.98,9.7,0.95,1.0,0.91,0.93,-0.56,9.8,2014-09
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-10-01,2014,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1329.0,,42.89,43.18,42.59,42.81,5.74,9.8,1427.82,1550.9,1304.74,1338.14,-12.48,9.3,5620.91,6039.48,5202.35,5621.13,-15.93,9.7,0.94,0.98,0.89,0.92,-9.17,9.8,2014-10
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-11-01,2014,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1465.74,,42.96,43.23,42.7,43.0,4.9,9.8,1319.7,1465.74,1208.59,1465.74,-5.44,9.3,5587.83,5969.3,5226.41,5969.3,-17.04,9.7,0.94,0.98,0.9,0.97,-8.75,9.8,2014-11
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2014-12-01,2014,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1357.14,,43.19,43.44,42.94,43.19,5.07,9.8,1473.31,1593.83,1352.8,1357.14,-27.49,9.3,6085.11,6442.69,5727.52,5998.01,-16.69,9.7,0.98,1.02,0.94,0.96,-13.6,9.8,2014-12
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-01-01,2015,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1427.22,5835.0,43.36,43.61,43.12,43.51,5.96,9.8,1385.98,1489.84,1282.12,1427.22,-12.14,9.3,6075.22,6390.39,5760.05,5835.0,-18.96,9.7,0.97,1.01,0.93,0.96,-10.85,9.8,2015-01
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-02-01,2015,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1456.11,7200.0,43.73,43.99,43.4,43.4,5.62,9.8,1380.74,1475.73,1285.76,1456.11,-9.24,9.3,5835.59,7156.52,5558.16,7156.52,25.29,9.7,0.96,1.06,0.93,1.06,11.27,9.8,2015-02
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-03-01,2015,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1279.81,6675.0,43.44,43.75,42.37,42.37,2.84,9.8,1505.73,1593.72,1279.81,1279.81,-28.11,9.3,7678.7,8257.0,6675.0,6675.0,13.19,9.8,1.08,1.12,0.99,0.99,-0.14,9.8,2015-03
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-04-01,2015,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1212.27,,42.09,42.9,41.47,42.9,3.78,9.8,1256.49,1356.69,1156.29,1217.54,-39.71,9.3,6769.43,7320.91,6077.01,6077.01,22.77,9.8,0.99,1.03,0.94,0.94,-1.43,9.8,2015-04
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-05-01,2015,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1449.09,,43.26,45.43,42.66,45.43,8.89,9.8,1180.32,1449.09,1097.48,1449.09,-30.13,9.3,5963.68,6442.83,5379.47,5379.47,-8.37,9.8,0.95,0.99,0.91,0.94,-9.6,9.8,2015-05
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-06-01,2015,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1250.0,4669.0,46.27,47.32,45.22,47.07,12.53,9.8,1541.96,1689.54,1250.0,1250.0,-20.63,9.3,5159.54,5562.48,4594.63,4594.63,-31.33,9.9,0.96,1.0,0.86,0.86,-16.62,9.8,2015-06
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-07-01,2015,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,772.72,,47.72,49.48,46.94,49.48,18.03,9.8,1255.34,1400.09,776.45,776.45,-35.92,9.3,4317.58,4855.51,3982.6,4855.51,-19.65,9.9,0.87,0.91,0.83,0.83,-10.76,9.8,2015-07
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-08-01,2015,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,4950.0,50.53,51.58,49.49,50.85,20.73,9.8,679.48,1164.87,543.16,1164.87,-6.13,9.3,4825.72,5180.59,4470.85,4950.0,-16.88,9.8,0.85,0.9,0.81,0.9,-2.98,9.8,2015-08
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-09-01,2015,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1200.0,4930.0,51.51,53.0,50.84,53.0,24.38,9.8,1261.83,1588.16,935.5,1222.19,-8.32,9.3,4980.51,5298.96,4662.06,4930.0,-13.32,9.9,0.92,0.97,0.88,0.92,-0.19,9.8,2015-09
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-10-01,2015,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1731.0,4818.0,54.12,55.07,51.15,51.15,19.49,9.8,1404.78,1731.0,1111.54,1731.0,29.36,9.3,4951.23,5228.82,4673.65,4818.0,-14.29,9.9,0.94,0.98,0.89,0.97,5.51,9.8,2015-10
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-11-01,2015,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,4500.0,50.61,52.16,49.05,50.63,17.73,9.8,1476.27,1872.15,1080.4,1676.13,14.35,9.3,4806.96,5047.41,4500.0,4500.0,-24.61,9.8,0.98,1.02,0.93,0.94,-3.24,9.8,2015-11
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2015-12-01,2015,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1944.0,5478.0,50.85,51.79,49.9,50.64,17.25,9.8,1792.99,2128.91,1457.07,1946.58,43.43,9.3,4416.35,5478.0,4201.27,5478.0,-8.67,9.8,0.94,1.05,0.9,1.05,9.83,9.8,2015-12
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2016-01-01,2016,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1970.0,5850.0,50.77,51.36,50.18,50.75,16.64,9.8,1907.95,2248.38,1567.52,1970.0,38.03,9.3,5817.13,6274.18,5360.08,5819.33,-0.27,9.8,1.05,1.1,1.01,1.08,13.09,9.8,2016-01
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2016-02-01,2016,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1693.0,,50.92,51.33,50.45,50.45,16.25,9.8,2021.99,2317.65,1693.0,1693.0,16.27,9.3,6106.67,6530.81,5485.66,5485.66,-23.35,9.8,1.09,1.14,1.02,1.02,-4.46,9.8,2016-02
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2016-03-01,2016,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,1522.33,5850.0,50.44,50.86,50.03,50.07,18.18,9.8,1711.2,1953.46,1468.95,1535.33,19.97,9.3,5523.17,5915.76,5130.58,5743.42,-13.96,9.8,1.0,1.04,0.95,1.01,1.73,9.8,2016-03
KEN,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.52,35.28,gid_5200000352800000,2016-05-01,2016,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,,,4950.0,49.39,49.82,48.96,49.48,8.93,9.8,1756.16,1935.86,1556.01,1556.01,7.38,9.3,5210.81,5547.16,4874.46,4950.0,-7.98,9.7,0.98,1.03,0.94,0.95,1.06,9.8,2016-05
