ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,bananas,beans,eggs,fish,maize_flour,meat_beef,meat_goat,millet,onions,oranges,rice,salt,sorghum,tomatoes,watermelons,yam,o_bananas,h_bananas,l_bananas,c_bananas,inflation_bananas,trust_bananas,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_fish,h_fish,l_fish,c_fish,inflation_fish,trust_fish,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_meat_beef,h_meat_beef,l_meat_beef,c_meat_beef,inflation_meat_beef,trust_meat_beef,o_meat_goat,h_meat_goat,l_meat_goat,c_meat_goat,inflation_meat_goat,trust_meat_goat,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_oranges,h_oranges,l_oranges,c_oranges,inflation_oranges,trust_oranges,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_watermelons,h_watermelons,l_watermelons,c_watermelons,inflation_watermelons,trust_watermelons,o_yam,h_yam,l_yam,c_yam,inflation_yam,trust_yam,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-05-01,2021,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,587.48,,,,,,,,2905.45,271.49,282.1,262.81,282.1,17.23,8.8,954.46,1021.7,916.24,1021.7,58.17,8.9,2080.17,2158.16,2025.17,2158.16,38.59,9.6,434.22,460.45,419.98,460.45,22.18,8.4,669.17,707.82,646.04,707.82,39.73,8.9,1731.56,1766.45,1696.67,1745.94,24.32,9.5,1782.3,1821.86,1742.73,1798.46,23.37,9.5,552.48,587.48,528.68,587.48,56.33,9.1,137.81,143.1,133.07,143.1,20.51,9.5,125.23,129.25,121.79,129.25,17.11,9.1,1292.62,1334.32,1250.92,1280.69,13.91,9.6,138.63,140.63,136.63,138.64,1.29,9.5,536.31,575.55,518.41,575.55,47.94,9.0,93.68,97.85,90.26,97.85,19.47,9.1,358.17,378.84,345.72,378.84,22.21,8.7,2153.5,2547.8,1911.4,2547.8,59.61,9.0,1.32,1.39,1.29,1.39,27.98,9.2,2021-05
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-06-01,2021,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,633.73,,,,,,,,,286.01,292.41,279.62,286.92,19.27,8.8,1060.43,1117.73,1003.14,1073.89,59.83,8.9,2220.44,2277.66,2154.38,2154.38,38.08,9.6,475.33,490.56,460.1,469.71,27.1,8.4,725.91,754.16,697.66,733.67,41.58,8.9,1766.23,1801.41,1731.04,1731.31,22.68,9.5,1826.69,1866.15,1787.24,1799.87,22.64,9.5,606.32,635.79,576.84,633.73,58.83,9.1,143.43,148.3,138.57,141.39,21.43,9.4,130.98,134.54,127.42,130.62,19.57,9.1,1289.66,1326.84,1252.48,1267.56,13.1,9.6,138.22,140.18,135.97,135.97,1.47,9.4,592.08,620.34,563.83,608.85,51.09,8.9,101.32,104.97,97.68,102.44,25.02,9.1,390.92,403.9,377.94,381.76,24.22,8.6,2536.13,2813.68,2258.59,2537.61,69.36,9.0,1.41,1.45,1.37,1.39,29.09,9.2,2021-06
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-07-01,2021,7,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,728.35,,,1254.94,,,,,,291.77,296.34,287.19,288.97,15.95,8.8,1093.76,1130.15,1057.36,1128.6,62.75,8.9,2170.21,2228.19,2112.23,2157.82,27.86,9.6,473.67,489.16,458.18,472.09,18.01,8.4,750.92,768.6,733.24,749.25,40.08,8.9,1747.33,1782.18,1711.73,1711.73,16.8,9.5,1820.79,1859.58,1782.0,1814.73,19.85,9.5,658.63,728.35,631.5,728.35,74.03,9.1,142.65,147.41,137.88,141.95,12.68,9.6,132.61,136.2,129.01,131.43,14.24,9.1,1273.54,1308.96,1238.13,1254.94,1.94,9.6,135.36,137.28,133.44,135.91,1.33,9.4,625.53,644.69,606.38,612.19,45.81,8.9,105.18,109.07,101.29,104.39,19.31,9.1,385.64,398.75,372.54,383.72,18.71,8.6,2473.42,2710.06,2236.78,2491.89,24.6,9.0,1.41,1.45,1.38,1.4,21.25,9.2,2021-07
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-08-01,2021,8,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,678.06,,,1241.06,,,,,2464.74,290.54,295.82,280.83,280.83,7.77,8.8,1163.22,1208.53,1113.29,1113.29,45.4,8.9,2188.7,2248.53,2109.78,2109.78,14.14,9.6,481.29,496.8,465.23,465.23,8.13,8.4,762.65,782.02,742.93,742.93,29.23,8.9,1724.32,1758.75,1689.9,1744.58,14.31,9.5,1836.16,1874.38,1797.95,1806.01,15.58,9.5,776.11,830.06,678.06,678.06,50.13,9.1,144.55,149.3,138.97,138.97,4.27,9.7,132.98,136.6,129.36,129.88,8.21,9.1,1261.64,1295.73,1227.55,1241.06,-5.26,9.6,135.49,137.38,133.59,134.45,0.1,9.4,621.49,642.53,600.46,629.29,38.44,8.9,106.06,110.11,99.65,99.65,9.04,9.1,389.82,403.01,369.88,369.88,6.68,8.6,2450.25,2652.48,2248.01,2464.74,-0.88,9.0,1.42,1.45,1.38,1.39,12.25,9.2,2021-08
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-09-01,2021,9,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,1207.17,,,,,,282.07,288.77,271.54,271.54,5.57,8.8,1116.93,1165.98,962.66,962.66,17.35,8.9,2117.28,2175.88,2036.48,2036.48,11.36,9.6,460.99,476.26,381.51,381.51,-6.79,8.4,751.0,772.8,649.44,649.44,8.59,8.9,1768.58,1803.52,1624.98,1624.98,6.98,9.5,1821.7,1859.22,1737.7,1737.7,11.11,9.5,670.27,729.41,565.52,565.52,21.36,9.1,139.09,143.74,131.01,131.01,-3.92,9.6,131.16,134.74,121.38,121.38,0.94,9.1,1246.55,1279.97,1207.17,1207.17,-8.83,9.6,133.95,136.04,132.09,136.04,-2.06,9.5,640.79,661.3,536.45,536.45,14.16,8.9,99.35,103.14,95.56,95.63,10.24,9.1,370.96,383.68,353.37,353.37,4.85,8.6,2438.57,2615.89,2013.36,2013.36,-5.46,9.0,1.4,1.44,1.28,1.28,4.9,9.2,2021-09
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-10-01,2021,10,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,1147.0,,,,,,269.85,276.42,262.05,262.05,1.68,8.8,946.18,1036.12,856.24,934.18,10.11,8.9,2039.34,2095.86,1963.71,1963.71,8.12,9.6,382.7,395.6,369.8,383.25,-6.15,8.4,638.12,689.16,587.09,638.54,3.51,8.9,1620.15,1654.99,1585.31,1632.25,7.46,9.5,1738.35,1776.12,1667.43,1667.43,7.79,9.5,537.66,593.25,482.07,549.13,10.64,9.1,129.61,134.04,125.18,132.85,-5.24,9.4,121.51,124.87,118.15,121.93,0.12,9.1,1201.04,1235.88,1166.19,1174.9,-15.93,9.6,135.81,137.69,133.92,136.42,-4.0,9.5,529.76,577.58,481.95,520.95,9.33,8.9,95.26,98.92,91.37,91.37,7.12,9.1,355.1,367.25,337.79,337.79,0.08,8.6,2004.07,2179.09,1459.3,1459.3,-29.24,9.0,1.26,1.3,1.23,1.23,-0.04,9.2,2021-10
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2021-12-01,2021,12,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,1223.0,,,,,,250.45,256.91,243.99,254.52,-3.79,8.8,954.11,986.88,920.0,920.0,4.15,8.9,1886.86,1939.29,1834.42,1912.58,-0.21,9.6,392.45,405.2,379.7,393.15,-6.96,8.3,647.47,664.84,630.1,639.66,0.61,8.8,1646.23,1680.79,1611.67,1633.84,4.65,9.5,1658.09,1694.13,1622.06,1669.02,4.24,9.5,555.35,573.43,537.26,544.07,4.84,9.0,131.59,135.95,127.23,134.52,-5.31,9.3,121.74,125.08,118.41,123.53,-0.43,9.1,1252.29,1288.88,1215.7,1223.0,-7.22,9.6,136.62,138.47,134.76,136.59,-2.68,9.6,529.65,548.54,510.76,517.18,4.54,8.9,86.25,89.52,82.98,89.17,2.41,9.1,310.17,320.85,299.49,317.33,-9.92,8.6,1534.12,1680.18,1388.07,1541.28,-30.11,9.0,1.22,1.26,1.19,1.23,-2.49,9.1,2021-12
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-01-01,2022,1,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,398.0,,,1242.0,,,,,2582.0,258.28,271.3,253.99,271.3,-4.31,8.8,925.82,963.88,819.24,819.24,-16.16,8.9,1942.16,2030.71,1887.88,2030.71,0.01,9.6,416.56,486.06,403.39,486.06,5.4,8.3,647.47,664.29,551.2,551.2,-19.61,8.8,1651.08,1685.55,1616.61,1661.42,2.6,9.5,1674.22,1712.42,1638.77,1712.42,4.12,9.5,546.84,565.86,489.83,489.83,-13.49,9.0,137.79,147.07,133.33,147.07,0.55,9.3,125.24,132.62,121.82,132.62,1.94,9.1,1233.77,1269.56,1197.97,1242.0,-4.97,9.6,136.24,138.07,129.91,129.91,-9.81,9.6,523.03,540.49,477.43,477.43,-10.12,8.9,91.91,95.79,88.5,95.79,6.72,9.1,324.46,389.58,313.56,389.58,-1.66,8.6,1641.81,2582.0,1506.9,2582.0,-9.69,9.0,1.25,1.32,1.21,1.32,-2.52,9.1,2022-01
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-02-01,2022,2,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,1242.0,,,,,2582.0,277.13,285.48,268.78,272.68,-4.62,8.8,807.44,873.29,687.63,687.63,-27.12,8.8,2087.6,2144.36,2030.84,2051.73,-7.12,9.6,504.29,520.76,487.06,487.06,1.92,8.3,540.68,587.17,494.19,558.42,-17.43,8.8,1684.37,1719.23,1649.51,1678.89,-2.4,9.4,1728.65,1764.79,1692.52,1723.2,0.97,9.5,476.86,511.8,422.58,422.58,-25.77,9.0,152.62,157.6,146.81,146.81,-1.05,9.3,135.71,139.4,132.03,132.92,0.07,9.1,1266.08,1300.06,1232.1,1242.0,-2.36,9.5,128.99,130.94,127.03,129.66,-7.73,9.6,476.99,503.06,420.89,420.89,-19.68,8.9,100.15,103.82,96.47,96.49,4.79,9.1,408.71,421.96,391.26,391.26,-3.82,8.6,2726.86,3028.71,2425.0,2582.0,-16.35,9.0,1.36,1.4,1.31,1.31,-6.38,9.1,2022-02
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-03-01,2022,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,431.55,,,,,,,,3056.65,276.62,280.68,272.57,279.17,-2.52,8.8,669.45,735.87,603.02,717.64,-25.21,8.8,2069.75,2128.2,2011.3,2083.24,-6.17,9.6,500.65,517.13,484.16,490.62,3.15,8.3,563.71,579.04,556.05,579.04,-15.46,8.8,1700.71,1735.73,1665.69,1693.39,-4.52,9.4,1738.49,1774.05,1702.92,1752.35,-4.33,9.5,405.09,436.36,373.82,431.55,-24.59,9.0,150.98,155.95,143.08,143.08,-2.99,9.3,134.87,138.56,131.17,132.32,-0.19,9.1,1251.17,1332.86,1217.16,1332.86,1.98,9.5,129.13,131.04,127.22,127.49,-9.06,9.5,416.22,443.26,389.18,442.29,-16.77,8.9,99.78,103.51,96.06,99.05,6.37,9.1,393.1,406.41,379.78,398.13,-1.76,8.6,2612.47,2874.05,2350.9,2762.31,-8.97,9.0,1.32,1.36,1.29,1.34,-6.18,9.1,2022-03
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-04-01,2022,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,456.8,,,1440.8,,,,,,281.69,286.83,276.55,281.41,3.39,8.8,737.75,774.76,700.73,747.26,-21.37,8.8,2117.64,2178.24,2057.05,2124.79,1.72,9.6,502.75,519.31,486.19,491.43,13.59,8.3,592.01,609.74,574.28,593.86,-10.7,8.8,1714.14,1749.26,1679.03,1716.96,-0.34,9.4,1772.58,1808.06,1737.11,1770.58,0.45,9.5,437.77,458.92,416.61,456.8,-17.43,9.0,143.66,148.55,138.77,141.62,1.63,9.3,133.6,137.28,129.91,131.89,5.59,9.1,1404.96,1454.06,1355.85,1440.8,11.38,9.5,126.91,128.77,125.05,127.43,-8.4,9.6,450.74,467.27,434.22,457.23,-13.58,8.9,102.57,106.47,98.67,99.54,8.45,9.1,406.37,419.94,392.79,401.52,10.57,8.6,2823.47,3070.57,2576.37,2893.47,28.21,9.0,1.36,1.4,1.32,1.37,2.47,9.1,2022-04
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-06-01,2022,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,1625.0,,,,,,285.88,290.87,280.89,282.78,-1.44,8.8,775.62,801.9,749.33,785.07,-26.89,8.8,2197.89,2263.0,2076.59,2076.59,-3.61,9.6,518.01,534.75,500.64,500.64,6.58,8.3,612.98,628.54,597.43,615.18,-16.15,8.8,1761.86,1797.49,1646.22,1646.22,-4.91,9.4,1820.56,1855.56,1676.37,1676.37,-6.86,9.4,461.61,492.38,444.66,492.38,-22.31,9.0,145.99,150.87,139.44,139.44,-1.38,9.2,136.99,140.75,130.97,130.97,0.27,9.1,1507.72,1625.0,1462.84,1625.0,28.2,9.5,125.77,127.85,123.99,127.85,-5.97,9.7,476.88,492.08,461.68,478.73,-21.37,8.9,106.9,111.11,102.69,104.29,1.81,9.1,414.39,428.33,396.53,396.53,3.87,8.6,2979.74,3186.05,2773.42,3068.68,20.93,9.0,1.41,1.45,1.37,1.37,-1.8,9.1,2022-06
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-07-01,2022,7,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,500.71,,,,,,,,4114.13,286.16,296.3,281.05,296.3,2.54,8.8,799.42,827.23,771.62,815.22,-27.77,8.8,2068.98,2193.47,2008.72,2193.47,1.65,9.6,519.48,536.25,502.71,527.38,11.71,8.3,625.77,641.58,609.96,639.63,-14.63,8.8,1645.65,1732.07,1610.47,1732.07,1.19,9.4,1669.78,1796.53,1630.76,1796.53,-1.0,9.4,511.19,536.89,485.5,500.71,-31.25,9.0,140.89,145.62,136.17,144.6,1.86,9.2,132.02,135.75,128.37,135.75,3.29,9.1,1734.37,1802.15,1482.89,1482.89,18.16,9.5,127.65,129.45,125.84,125.96,-7.32,9.6,487.44,502.97,471.92,501.53,-18.08,8.9,105.1,109.37,100.83,109.05,4.46,9.1,398.46,412.04,384.87,406.53,5.94,8.6,3109.56,3570.92,2911.77,3570.92,43.3,9.0,1.38,1.44,1.34,1.44,3.01,9.1,2022-07
NGA,Nigeria,Adamawa,Hong,Mubi,10.27,13.26,gid_102700000132600000,2022-09-01,2022,9,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,1555.73,,,,,2505.4,292.83,299.55,286.1,293.8,8.2,8.8,1046.92,1200.44,929.18,1200.44,24.7,8.8,2260.96,2324.47,2197.45,2320.64,13.95,9.5,494.72,511.47,477.53,477.53,25.17,8.3,741.2,782.78,701.11,782.78,20.53,8.8,1807.67,1855.81,1769.1,1855.81,14.2,9.4,1866.17,1925.79,1820.0,1925.79,10.82,9.4,636.94,697.25,576.63,682.7,20.72,9.0,147.66,152.54,142.78,147.63,12.69,9.1,137.05,140.83,133.28,136.39,12.36,9.1,1352.26,1467.43,1280.36,1467.43,21.56,9.5,132.45,135.13,130.44,135.13,-0.67,9.5,595.98,684.21,557.24,684.21,27.54,8.8,105.37,109.77,100.98,104.27,9.04,9.1,400.15,413.82,386.48,404.57,14.49,8.6,2959.64,3230.19,2484.4,2484.4,23.4,9.0,1.46,1.49,1.42,1.47,15.1,9.1,2022-09
