ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-02-01,2010,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,443.81,457.09,430.53,445.11,0.22,7.4,726.06,750.48,701.63,724.03,2.54,7.3,229.23,236.75,221.72,236.69,28.13,7.2,217.95,222.2,211.09,211.09,-2.5,7.6,455.9,479.13,432.67,455.49,-3.29,8,176.68,182.55,170.82,173.86,-12.4,7.5,1.13,1.16,1.1,1.11,1.14,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-03-01,2010,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,447.9,459.76,436.04,447.21,0.2,7.4,725.49,742.92,708.06,730.48,3.08,7.3,245.72,253.74,237.71,250.37,34.31,7.2,211.48,217.31,207.45,217.31,3.5,7.6,454.13,474.56,433.7,448.22,-5.54,8,173.97,179.44,168.5,172.87,-13.28,7.5,1.13,1.16,1.1,1.12,1.86,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-04-01,2010,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,446.87,484.86,436.36,484.86,8.65,7.4,732.11,742.74,721.47,736.49,4.99,7.3,254.99,263.87,246.71,263.87,37.93,7.2,219.26,228.73,215.12,228.73,5.4,7.6,446.38,464.03,428.73,440.81,-4.43,8,172.88,221.81,167.75,221.81,11.12,7.5,1.13,1.17,1.1,1.17,7.2,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-05-01,2010,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,488.86,506.45,469.63,469.63,6.7,7.4,737.57,742.68,725.07,725.07,4.13,7.3,264.76,273.39,256.04,256.04,35.02,7.2,229.23,234.03,209.23,209.23,-5.68,7.6,439.44,454.83,424.06,431.08,-3.77,8,219.66,232.24,207.07,219.72,10.31,7.5,1.18,1.22,1.14,1.14,5.27,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-06-01,2010,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,471.19,487.51,444.33,444.33,1.4,7.4,722.65,732.1,693.22,693.22,0.85,7.3,248.21,256.46,222.44,222.44,19.51,7.2,206.87,213.13,197.79,197.79,-10.98,7.6,429.47,443.1,406.62,406.62,-5.91,8,220.63,232.24,209.02,209.94,4.87,7.5,1.13,1.16,1.07,1.07,0.37,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-07-01,2010,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,439.21,455.43,423,429.29,-2.81,7.4,686.67,693.83,655.88,655.88,-4.68,7.3,206.56,214.51,196.25,196.25,2.15,7.2,199.52,208.93,192.81,208.93,-7.09,7.6,402.79,416.15,380.88,380.88,-11.75,8,210.05,220.66,199.43,204.73,2.07,7.5,1.05,1.08,1.02,1.02,-4.73,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-08-01,2010,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,425.67,439.82,411.51,416.3,-1.24,7.4,648.53,661.17,635.88,641.15,-1.19,7.3,181.9,188.9,174.91,184.29,-5.64,7.2,212.48,219.96,205,206.71,-6.44,7.6,377.6,390.51,357.84,357.84,-0.16,8,204.93,214.66,195.2,204.33,1.83,7.5,1,1.03,0.97,0.99,-1.72,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-09-01,2010,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,414.6,427.07,402.13,408.38,-2.47,7.4,638.33,642.58,628.54,628.54,-1.56,7.3,176.31,182.7,169.92,179.84,-7.48,7.2,206.81,214.08,199.54,199.57,-14.26,7.6,355.12,367.39,342.85,350,-0.21,8,204.27,213.34,195.21,199.93,-0.72,7.5,0.98,1,0.95,0.97,-3.45,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-10-01,2010,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,407.13,423.12,396.16,423.12,1.79,7.4,625.84,655.98,618.3,655.98,4.02,7.3,178.05,203.26,171.97,203.26,4.92,7.2,200.5,219.05,193.79,219.05,-3.65,7.6,349.86,360.67,339.05,358.67,5.23,8,200.15,208.5,191.81,201,0.56,7.5,0.96,1.02,0.94,1.02,2.64,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-11-01,2010,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,424.63,436.21,413.05,414.61,4.06,7.4,662.51,673.66,628.3,628.3,0.8,7.3,214.16,222.44,199.55,199.55,7.39,7.2,222.2,242.41,213.86,242.41,8.33,7.6,360.91,371.28,325.94,325.94,-1.15,8,200.87,208.72,193.02,200.87,11.92,7.5,1.03,1.06,0.99,0.99,3.66,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2010-12-01,2010,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,415.43,426.01,404.86,408.36,-1.1,7.4,621.81,638.28,605.34,623.9,-5.26,7.3,205.67,213.94,197.4,201.04,5.7,7.2,241.02,251.74,210.46,210.46,-5.04,7.6,320.35,333.44,307.26,325.83,-16.57,8,200.93,208.28,193.58,199.54,13.02,7.5,1.01,1.03,0.97,0.97,-3.96,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-01-01,2011,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,406.7,416.21,397.19,411.87,-6.14,7.4,623.86,633.06,614.65,631.22,-11.74,7.3,206.01,214.14,197.88,212.57,-2.83,7.2,204.47,215.87,193.07,211.4,-3.01,7.6,327.57,339.2,315.93,322.33,-28.17,8,199.58,206.44,192.72,199.82,13.14,7.5,0.98,1.01,0.95,0.98,-10.24,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-02-01,2011,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,411.91,420.59,403.24,419.95,-5.65,7.4,632.3,637.67,627.59,637.67,-11.93,7.3,219.86,228.29,211.42,223.59,-5.53,7.2,213.16,225.02,201.29,209.28,-0.86,7.6,321.75,332.1,311.4,323.07,-29.07,8,199.79,210.87,193.34,210.87,21.29,7.5,0.99,1.02,0.97,1,-9.88,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-03-01,2011,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,421.56,441.02,413.21,441.02,-1.39,7.4,639.35,660.05,628.92,660.05,-9.64,7.3,230.72,239.37,222.08,223.84,-10.59,7.2,208.86,220.08,197.65,209.77,-3.47,7.6,323.64,356.67,314.32,356.67,-20.43,8,210.34,223.61,203.36,223.61,29.35,7.5,1.01,1.04,0.99,1.04,-6.68,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-04-01,2011,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,444.11,463.87,433.53,463.87,-4.33,7.4,664.86,706.26,656.69,706.26,-4.1,7.3,226.3,234.79,217.81,223.94,-15.13,7.2,210.33,227.8,200.18,227.8,-0.41,7.6,363.5,439.84,348.78,439.84,-0.22,8,223.2,230.91,215.48,223.39,0.71,7.5,1.06,1.13,1.04,1.13,-3.85,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-05-01,2011,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,468.08,480.31,455.84,473.85,0.9,7.4,716.9,735.62,698.18,716.96,-1.12,7.3,223.93,232.19,213.85,213.85,-16.48,7.2,228.81,239.39,210.29,210.29,0.51,7.6,447.12,472.3,426.07,472.3,9.56,8,223.55,230.79,216.31,225.54,2.64,7.5,1.16,1.19,1.12,1.14,0.09,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-06-01,2011,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,476.13,487.34,446.87,446.87,0.57,7.4,718.6,728.74,708.53,728.74,5.12,7.3,210.06,217.9,200.05,200.05,-10.07,7.2,206.54,216.35,196.74,205.23,3.76,7.6,475.76,497.15,454.37,491.02,20.76,8,225.37,232.27,186.43,186.43,-11.2,7.5,1.15,1.18,1.11,1.11,3.86,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-07-01,2011,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,443.89,457.33,430.45,449.48,4.7,7.4,731.69,737.89,725.49,733.93,11.9,7.3,194.6,201.9,187.3,200.04,1.93,7.2,206.17,215.12,187.88,187.88,-10.07,7.6,492.39,512.41,472.37,498.6,30.91,8,187.99,197.3,178.68,189.54,-7.42,7.5,1.11,1.14,1.07,1.11,8.84,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-08-01,2011,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,446.95,459,434.89,449.39,7.95,7.4,734.64,747.63,721.65,729.05,13.71,7.3,198.74,205.89,191.59,204.59,11.01,7.2,188.01,199.66,179.64,199.66,-3.41,7.6,498.45,516.42,480.48,498.41,39.28,8,188.8,197.63,179.96,188.96,-7.52,7.5,1.1,1.13,1.07,1.12,12.9,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-09-01,2011,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,450.23,460.89,439.57,451.43,10.54,7.4,728.18,744.04,712.32,733.02,16.62,7.3,206.99,214.17,199.81,204.94,13.95,7.2,203.99,212.92,195.06,199.92,0.18,7.6,497.46,513.4,481.52,493.67,41.05,8,189.26,197.49,181.04,190.21,-4.86,7.5,1.11,1.13,1.08,1.12,15.61,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-10-01,2011,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,451.74,467.63,442.27,467.63,10.52,7.4,733.86,751.76,715.95,734.02,11.9,7.3,207.57,214.56,200.57,208.69,2.67,7.2,200.12,208.54,191.7,198.75,-9.27,7.6,492.4,506.63,478.17,487.09,35.81,8,190.03,217.54,182.29,217.54,8.23,7.5,1.11,1.14,1.09,1.14,12.26,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-11-01,2011,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,469.44,480.06,459,480.06,15.79,7.4,734.2,753.64,714.76,737.5,17.38,7.3,212.31,219.23,205.39,214.8,7.64,7.2,199.66,218.12,192.17,218.12,-10.02,7.6,485.85,498.72,472.98,491.77,50.88,8,216.17,238.01,205.04,238.01,18.49,7.5,1.14,1.17,1.12,1.17,18.32,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2011-12-01,2011,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,482.75,498.44,472.53,498.44,22.06,7.4,738.28,758.79,717.77,752.22,20.57,7.3,219.25,238.66,212.31,238.66,18.72,7.2,219.97,246.39,211.33,246.39,17.07,7.6,492.78,504.9,480.67,494.63,51.81,8,237.54,250.22,224.86,240.24,20.4,7.5,1.18,1.22,1.16,1.22,25.47,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-01-01,2012,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,500.94,511.94,489.93,497.9,20.89,7.4,755.46,775.85,735.07,761.14,20.58,7.3,248.94,257.29,240.59,249.56,17.4,7.2,244.29,256.18,232.39,252.82,19.59,7.6,494.8,506.17,483.43,497.68,54.4,8,240.31,252.25,223.78,223.78,11.99,7.5,1.24,1.26,1.21,1.22,24.82,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-02-01,2012,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,498.71,508.5,488.92,507.38,20.82,7.4,762.89,784.34,741.45,763.49,19.73,7.3,256.02,264.5,247.54,253.9,13.55,7.2,245.32,288.44,232.64,288.44,37.83,7.6,498.06,508.89,487.22,501.04,55.09,8,224.47,248.67,213.47,248.67,17.93,7.5,1.24,1.26,1.21,1.26,26.6,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-03-01,2012,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,507.48,531.34,498.09,531.34,20.48,7.4,764,786.24,741.76,782.15,18.5,7.3,255.11,284.83,246.72,284.83,27.25,7.2,282.6,356.54,264.27,356.54,69.97,7.6,501.43,511.88,490.98,500.93,40.44,8,247.1,260.15,234.06,256.23,14.59,7.5,1.28,1.34,1.25,1.34,28.23,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-04-01,2012,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,534.51,557.86,522.13,557.86,20.26,7.4,786.32,807.45,765.19,766.51,8.53,7.3,291.58,319.69,280.8,319.69,42.76,7.2,342.05,433.1,312.28,433.1,90.12,7.6,500.68,510.75,427.85,427.85,-2.73,8,256.48,300.33,243.76,300.33,34.45,7.5,1.36,1.39,1.33,1.38,22.77,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-05-01,2012,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,562.54,582.09,548.19,582.09,22.84,7.4,762.81,782.02,743.6,781.68,9.03,7.3,327.8,340.74,314.86,340.15,59.06,7.2,406.4,501.5,361.36,501.5,138.48,7.6,418.61,436.4,400.82,433.27,-8.26,8,297.82,320.15,279.36,320.15,41.95,7.5,1.4,1.46,1.37,1.46,27.93,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-06-01,2012,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,585.96,600.97,570.94,584.86,30.88,7.4,785.6,804.16,767.03,775.22,6.38,7.3,340.42,353.98,326.85,330.09,65.01,7.2,461.04,524.1,400.92,524.1,155.37,7.6,436.94,453.41,420.47,432.41,-11.94,8,320.19,339.34,301.03,333.33,78.79,7.5,1.48,1.51,1.44,1.47,31.95,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-07-01,2012,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,585.76,599.07,572.44,580.32,29.11,7.4,773.18,792.68,753.68,761.3,3.73,7.3,316.43,334.52,303.53,334.52,67.23,7.2,474.03,543.1,409.14,543.1,189.06,7.6,431.9,446.49,405.67,405.67,-18.64,8,332.68,351.53,313.84,337.72,78.18,7.5,1.47,1.5,1.44,1.46,31.12,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-08-01,2012,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,578.65,590.49,566.82,576.55,28.3,7.4,758.82,778.32,739.31,745.67,2.28,7.3,319.91,332.99,306.83,315.33,54.12,7.2,496.51,562.63,430.4,557.26,179.11,7.6,401.48,415.9,387.05,392.43,-21.26,8,337.76,355.58,319.94,342.77,81.4,7.5,1.45,1.48,1.42,1.45,29.07,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-09-01,2012,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,575.11,585.57,563.87,563.87,24.91,7.4,742.19,761.24,723.14,736.35,0.45,7.3,296.14,321.13,284.14,321.13,56.7,7.2,511.99,576.22,447.76,539.46,169.83,7.6,391.48,404.17,378.79,383.85,-22.25,8,342.51,359.41,325.62,326.27,71.53,7.5,1.43,1.46,1.4,1.42,26.29,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-10-01,2012,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,562.06,571.96,520.81,520.81,11.37,7.4,734.67,754.33,701.39,701.39,-4.45,7.3,308.87,321.52,258.85,258.85,24.04,7.2,498.12,554.14,442.1,501.9,152.53,7.6,383.06,394.44,371.68,375.43,-22.93,8,327.09,342.53,295.95,295.95,36.04,7.5,1.4,1.42,1.31,1.31,14.72,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-11-01,2012,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,515.49,531.14,483.66,483.66,0.75,7.4,693.98,704.05,672.24,672.24,-8.85,7.3,238.61,250.15,217.8,217.8,1.4,7.2,470.69,515.44,425.94,456.24,109.17,7.6,374.57,384.92,364.22,368.94,-24.98,8,296.94,311.62,254.11,254.11,6.77,7.5,1.28,1.31,1.21,1.21,3.06,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2012-12-01,2012,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,477.08,493.53,460.63,461.75,-7.36,7.4,666.71,675.2,654.79,654.79,-12.95,7.3,200.91,210.8,191.01,208.29,-12.73,7.2,435.69,469.12,366.5,366.5,48.75,7.6,368.39,377.86,358.93,362.44,-26.73,8,255.46,270.07,240.28,240.28,0.02,7.5,1.18,1.22,1.13,1.13,-7.15,7.7
MLI,Mali,Kidal,Kidal,Abeibara,18.44,1.42,gid_18440000014200000,2013-01-01,2013,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,457.96,472.68,443.25,451.93,-9.23,7.4,651.13,662.3,639.95,648.06,-14.86,7.3,202.59,211.86,193.32,205.71,-17.57,7.2,355.35,379.56,331.14,347.79,37.57,7.6,361.76,370.56,348.77,348.77,-29.92,8,240.4,253.71,227.1,235.46,5.22,7.5,1.12,1.15,1.08,1.1,-9.87,7.7
