ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-02-01,2011,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,144.61,159.3,139.21,159.3,-21.93,7.9,174.99,181.81,168.16,177.57,-7.82,8.2,299.33,307.18,279.28,279.28,16.37,8.4,150.2,164.07,138.23,164.07,-27.08,7.8,0.81,0.82,0.79,0.82,-9.45,8.2
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-03-01,2011,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,175,175,260,175,160.68,175,149.88,175,-17.78,8.2,177.59,184.54,170.63,175,-10.35,8.6,281.23,290.61,260,260,5.21,8.6,164.39,177.4,151.38,175,-5.93,8.1,0.82,0.84,0.8,0.82,-6.68,8.4
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-04-01,2011,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,175,180,,,176.99,187.95,166.04,175,-19.33,8.4,174.99,181.87,168.11,180,-9.23,8.9,266.22,284.34,255.86,284.34,15.59,8.8,175.14,188.64,161.65,182.55,-3.2,8.1,0.82,0.86,0.8,0.86,-3.29,8.6
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-05-01,2011,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,200,,200,175.46,181.98,168.94,175.25,-19.48,8.5,180.02,200,172.92,200,-1.03,8.9,282.3,302.38,270.62,302.38,18.39,8.9,182.69,200,169.16,200,3.12,8.2,0.87,0.92,0.84,0.92,0.98,8.6
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-06-01,2011,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,175.39,181.78,168.99,174.64,-18.46,8.5,200.12,208.04,192.2,201.49,-3.71,8.9,291.49,304.19,278.79,303.82,11.24,8.9,200.46,215.34,185.59,193.45,-2.79,8.2,0.93,0.97,0.9,0.91,-2.47,8.6
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-07-01,2011,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,174.61,181,168.23,171.36,-14.32,8.3,201.52,209.53,193.51,208.66,-0.29,8.6,304.77,315.51,294.02,305.71,5.42,8.9,193.02,206.81,179.23,196.08,-1.96,8,0.92,0.94,0.89,0.92,-1.94,8.5
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-08-01,2011,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,171.05,193.21,164.54,193.21,-3.39,8,208.71,217.47,200.38,217.47,8.73,8.3,309.33,317.39,299.57,299.57,-0.14,8.6,196.4,209.71,183.08,196.45,-1.78,7.7,0.92,0.95,0.9,0.95,0.74,8.3
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-09-01,2011,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225,225,285,,195.46,225,179.7,225,21.98,8.2,217.52,226.24,208.81,225,13.3,8.6,300.37,307.45,285,285,-1.31,8.8,196.28,218.01,183.6,218.01,28.36,8,0.95,1,0.93,1,13.23,8.5
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-10-01,2011,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,229.12,250.22,208.02,231.29,34.61,8.1,225.05,235.39,216,235.39,23.49,8.3,287.55,295.37,279.73,289.91,6.14,8.8,218.8,233.48,204.11,227.54,68.54,7.9,1.01,1.04,0.98,1.03,27.71,8.4
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-11-01,2011,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,232.91,241.55,224.26,240.55,49.16,8.1,235.46,244.97,225.95,243.5,30.84,8.3,291.05,297.07,285.02,294.91,4.04,8.8,227.37,242.12,212.61,228.59,50.74,7.9,1.04,1.06,1.01,1.05,28.76,8.4
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2011-12-01,2011,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,250,300,225,241.85,251.71,232,242.81,67.46,8.1,243.56,253.43,233.69,250,42.86,8.2,290.91,300,286.03,300,2.81,8.8,228.71,242.81,214.61,225,48.26,8,1.06,1.09,1.04,1.06,33.3,8.4
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-01-01,2012,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,250,,,243.34,252.22,234.46,250,72.41,8,250.05,260.22,239.87,250,42.86,8.1,299.22,304.55,293.88,300.48,0.16,8.8,224.83,238.06,211.6,219.02,46.01,7.8,1.07,1.09,1.04,1.07,32.4,8.3
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-02-01,2012,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,250.83,260.73,229.22,229.22,43.9,8,250.01,260.23,239.8,248.19,39.77,8.1,300.55,304.63,293.14,293.14,4.96,8.8,218.94,231.27,206.61,222.66,35.71,7.8,1.07,1.09,1.04,1.04,27.3,8.3
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-03-01,2012,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,,,,227.6,241.56,200,200,14.29,7.8,248.18,258.36,238,246.57,40.9,7.9,294.66,298.91,290.41,294.19,13.15,8.6,222.81,234.77,210.85,221.86,26.78,7.6,1.03,1.06,1.01,1.01,22.63,8.1
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-04-01,2012,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,250,292.5,225,197.25,250,181.82,250,42.86,7.9,246.56,256.71,236.41,250,38.89,8,295.58,298.86,292.31,292.5,2.87,8.6,221.75,233.09,210.42,225,23.26,7.8,1,1.06,0.97,1.06,23.8,8.2
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-05-01,2012,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225,233.33,280,216.67,253.41,281.99,224.82,225,28.39,8.1,250.02,260.35,233.33,233.33,16.67,8.3,291.21,294.05,280,280,-7.4,8.7,225.15,236.12,214.18,216.67,8.34,8,1.07,1.11,1,1,8.82,8.4
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-06-01,2012,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,250,290,225,223.59,250,206.91,250,43.15,8.4,233.25,250,223.58,250,24.08,8.7,281.35,290,276.46,290,-4.55,8.9,216.36,226.61,206.11,225,16.31,8.3,0.99,1.06,0.95,1.06,16.21,8.6
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-07-01,2012,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,296.67,,252.26,271.19,233.33,258.61,50.92,8.4,250.07,260.48,239.67,258.5,23.89,8.7,291.08,296.67,285.78,296.67,-2.96,8.9,225.43,258.74,215.06,258.74,31.96,8.4,1.07,1.12,1.03,1.12,21.63,8.6
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-08-01,2012,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300,,300,,260,284.49,249.8,284.49,47.24,8.6,258.57,277.33,247.77,277.33,27.53,9,291.91,300,287.19,300,0.14,9,259.58,306.96,244.74,306.96,56.25,8.6,1.14,1.22,1.1,1.22,28.91,8.8
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-09-01,2012,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,300,,287.55,305.96,269.14,284.77,26.57,8.5,277.45,300,265.83,300,33.33,8.7,300.06,305,295.13,300,5.26,8.9,308.05,329.92,286.18,289.64,32.86,8.6,1.25,1.3,1.19,1.23,23.23,8.7
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-10-01,2012,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,291.67,,300,,285.52,296.08,274.96,291.67,26.1,8.6,300.15,312.77,287.54,297.63,26.44,9,300.85,304.6,297.1,300,3.48,9,288.6,308.7,268.5,291.46,28.09,8.9,1.24,1.27,1.2,1.23,19.98,8.8
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-11-01,2012,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300,300,,,292.52,303.74,281.3,300,24.72,8.8,297.65,310.21,285.09,300,23.2,9.2,300.69,303.61,297.78,299.87,1.68,9.1,292.09,311.34,266.17,266.17,16.44,8.9,1.24,1.27,1.21,1.22,15.73,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-12-01,2012,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300,300,300,,301.02,312.79,289.24,300,23.55,8.8,300.02,312.72,287.31,300,20,9.4,299.89,302.23,297.55,300,0,9.1,265.19,282.93,247.45,254.01,12.89,8.9,1.22,1.25,1.19,1.21,13.38,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-01-01,2013,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,,250,300.22,311.19,284.01,284.01,13.61,8.8,300,312.75,287.25,300,20,9.2,300.06,301.99,298.13,300,-0.16,9.1,254.2,270.52,237.88,250,14.15,8.9,1.2,1.23,1.18,1.19,11.23,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-02-01,2013,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300,250,282.63,296.13,265.8,265.8,15.96,8.9,300,312.79,287.21,300,20.87,9.3,299.95,301.62,298.28,300,2.34,9.2,249.79,265.1,234.48,250,12.28,9.1,1.18,1.21,1.15,1.17,12.34,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-03-01,2013,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,300,,250,263.88,277.04,250,250,25,9,300,312.84,287.16,300,21.67,9.3,300.02,301.52,298.52,300,1.97,9.3,250.11,264.67,235.55,250,12.68,9.2,1.16,1.19,1.13,1.15,14.27,9.1
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-04-01,2013,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300,,248.17,259.9,236.43,245.3,-1.88,8.8,300,312.88,287.12,300,20,9.1,300.06,301.46,298.65,300,2.56,9.2,249.93,263.78,236.08,246.4,9.51,9.1,1.15,1.17,1.12,1.14,7.29,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-05-01,2013,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,232.5,300,237.5,,244.44,253.54,232.5,232.5,3.33,8.8,300,312.93,287.07,300,28.57,9,300.01,301.35,289.57,289.57,3.42,9.1,246.33,259.34,233.32,243.99,12.61,9.1,1.14,1.16,1.11,1.11,11.63,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-06-01,2013,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,300,,,231.16,250,220.54,250,0,8.6,300,312.97,287.03,300,20,9,290.4,294.71,277.09,277.09,-4.45,9.1,243.95,256.22,231.69,249.84,11.04,8.9,1.11,1.14,1.08,1.13,6.1,8.8
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-07-01,2013,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,362.5,,251.44,266.07,236.81,245.77,-4.96,8.7,300,313.02,286.98,300,16.05,9,279.86,285.95,273.66,273.66,-7.75,9.2,250.03,262.07,237.99,250.41,-3.22,8.9,1.13,1.15,1.1,1.12,-0.25,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-08-01,2013,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,275,250,245.71,255.24,236.18,245.86,-13.58,8.8,300,313.06,286.94,300,8.17,8.9,274.42,279.58,269.26,272.73,-9.09,9.4,250.32,261.8,238.84,250,-18.56,8.9,1.12,1.14,1.09,1.12,-8.57,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-09-01,2013,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,308.33,275,,245.85,254.83,236.88,250,-12.21,8.8,300,313.1,286.9,308.33,2.78,9.1,271.16,275.91,267.21,275.91,-8.03,9.4,250.04,260.94,239.14,254.36,-12.18,8.9,1.12,1.14,1.09,1.14,-7.31,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-10-01,2013,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,325,275,275,250.4,259.82,240.97,242.03,-17.02,8.9,308.37,325,294.86,325,9.2,9,274.96,278.59,271.33,275,-8.33,9.6,254.47,275,243.86,275,-5.65,8.9,1.14,1.17,1.12,1.17,-5.4,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-11-01,2013,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,241.39,251.33,230.32,230.32,-23.23,8.8,325.1,339.39,277.86,277.86,-7.38,8.8,274.28,277.07,271.49,275,-8.29,9.4,275.58,287.81,235.64,235.64,-11.47,8.9,1.17,1.2,1.07,1.07,-12.63,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-12-01,2013,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225,250,275,225,229.12,239.41,218.82,225,-25,8.8,277.67,289.91,250,250,-16.67,8.8,275.7,277.93,273.46,275,-8.33,9.4,234.4,247.55,221.26,225,-11.42,8.9,1.05,1.1,0.99,1.02,-15.51,8.9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-01-01,2014,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225,275,200,224.23,232.76,215.71,218.76,-22.98,8.9,249.83,260.88,225,225,-25,8.9,274.9,276.77,273.04,275,-8.33,9.4,225.36,237.51,200,200,-20,9.1,1.01,1.04,0.96,0.96,-18.98,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-02-01,2014,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275,200,218.01,226.53,209.48,212.52,-20.04,8.9,224.85,234.82,214.88,233.54,-22.15,8.9,275.03,276.62,273.44,275,-8.33,9.4,199.18,210.9,187.47,200,-20,9.1,0.95,0.98,0.92,0.96,-17.45,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-03-01,2014,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,225,275,,211.78,220.1,200,200,-20,8.9,233.56,243.94,223.17,225,-25,8.9,274.95,276.37,273.54,275,-8.33,9.4,200.45,211.59,189.31,209.53,-16.19,9.4,0.96,0.98,0.94,0.95,-17.32,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-04-01,2014,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275,200,198.72,222.6,189.11,222.6,-9.26,9,224.96,234.99,214.93,234.05,-21.98,8.9,274.99,276.3,273.68,275,-8.33,9.4,209.56,220.91,198.2,200,-18.83,9.4,0.95,0.97,0.93,0.97,-14.66,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-05-01,2014,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225,275,,224.64,247.51,207.58,247.51,6.46,8.9,234.09,244.56,223.62,225,-25,8.8,274.99,276.24,273.74,275,-5.03,9.4,199.73,234.24,189.17,234.24,-4,9.4,0.98,1.03,0.95,1.03,-7.91,9
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-06-01,2014,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,275,250,300,300,250.67,275,233.68,275,10,9,224.96,250,214.87,250,-16.67,9,275.03,300,273.82,300,8.27,9.5,235.57,251.08,220.06,223.76,-10.44,9.7,1.04,1.1,1,1.1,-2.62,9.1
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-07-01,2014,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,208.33,250,275,225,278.72,297.01,258.57,258.57,5.21,9.2,250.13,261.38,238.89,250,-16.67,9.1,297.63,308.83,275,275,0.49,9.5,222.77,237.14,208.4,233.28,-6.84,9.7,1.11,1.15,1.06,1.06,-4.95,9.2
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-08-01,2014,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,275,225,257.93,272.22,243.64,255.35,3.86,9.2,250.03,300,238.74,300,0,9.1,272.47,283.88,261.07,275,0.83,9.5,234.14,248.65,219.63,242.08,-3.17,9.7,1.06,1.12,1.03,1.12,0.36,9.2
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-09-01,2014,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,,,,254.9,264.36,245.45,250,0,9,300.26,313.82,286.04,286.04,-7.23,9,283.51,292.05,274.96,277.17,0.46,9.3,241.85,256.32,227.38,242.36,-4.72,9.4,1.13,1.17,1.09,1.1,-3.03,9.1
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-10-01,2014,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,300,,250,249.4,258.91,239.89,250,3.29,9,286.03,300,273.05,300,-7.69,9.1,273.46,280.39,266.53,273.73,-0.46,9.3,242.5,256.27,228.72,250,-9.09,9.2,1.1,1.13,1.07,1.12,-3.88,9.1
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-11-01,2014,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,300,,250,249.87,259,240.74,250,8.55,9.2,300.07,313.72,286.42,300,7.97,9.3,273.13,278.25,268.01,271.09,-1.42,9.5,250.15,263.8,236.5,250,6.09,9.2,1.13,1.15,1.1,1.12,5.13,9.2
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-12-01,2014,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,,250,250,259.12,232.5,232.5,3.33,9.1,300.02,313.71,286.32,300,20,9.1,272.34,276.26,268.42,269.7,-1.93,9.5,249.93,262.91,236.94,250,11.11,9,1.12,1.15,1.09,1.1,7.92,9.1
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-01-01,2015,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275,250,230.96,243.45,209.05,209.05,-4.44,9,300,313.74,280.06,280.06,24.47,9.1,269.75,275,266.57,275,0,9.3,250.04,262.39,237.69,250,25,9,1.1,1.12,1.06,1.06,10.38,9
