ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2009-11-01,2009,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18800,,17615.4,18113.21,17117.58,17506.43,-31.87,9.3,45749.61,47098.3,44400.93,45043.94,-13.56,8.9,19257.65,19759.81,18755.49,18800,-45.11,8.7,13340.35,15375.68,11305.01,13983.88,-35.41,9.1,1.12,1.18,1.06,1.13,-28.7,9.2
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2009-12-01,2009,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20250,15000,17492.95,17974.78,17011.12,17441.98,-28.69,9.3,45373.04,46395.25,44350.84,46256.68,-11.56,9,18738.12,20250,18228.89,20250,-42.07,8.8,14352.47,15501.26,13203.68,15000,-31.02,9.2,1.13,1.17,1.09,1.17,-25.86,9.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-01-01,2010,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18250,14500,17421.11,19012.71,16950.07,19012.71,-13.14,9.3,45716.48,46600.96,44599.15,44599.15,-14.44,9,20508.49,21484.66,18250,18250,-47.13,8.8,15309.16,16204.48,14413.85,14500,-30.12,9.2,1.18,1.22,1.14,1.14,-25.47,9.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-02-01,2010,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000,,19719.47,20567.59,18871.35,18884.48,0.77,9.3,44272.66,47497.15,43455.47,47497.15,-8.12,8.9,17971.7,24000,16772.83,24000,-28.36,8.7,14743.83,15872.75,13925.44,15872.75,-15.35,9.1,1.13,1.26,1.1,1.26,-13.39,9.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-03-01,2010,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,16667,19021.57,19787.82,18255.32,18747.81,8.09,9.3,48531.52,50193.14,46869.9,47264.13,-8.63,8.9,24611.91,27031.58,21767.75,21767.75,-25.61,8.7,16177.93,17187.02,15168.84,16667,-15.61,9.1,1.3,1.38,1.22,1.23,-11.55,9.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-04-01,2010,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22500,20500,18765.73,19438.22,18113.74,19438.22,7.4,9.3,47414.49,49167.61,46116.67,49167.61,-1.5,8.9,21439.02,23133.46,19744.59,22500,-6.25,8.7,17105.07,17970.98,15470.99,15470.99,-22.65,9.1,1.24,1.3,1.19,1.26,-4.85,9.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-05-01,2010,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,21500,,19725.9,20386.11,19065.69,19088.08,6.42,9.3,48628.99,49899.36,46155.92,46155.92,-9.28,8.9,22641.16,23954.1,21328.21,21500,-15.37,8.7,15604.27,16697.63,14390.36,14390.36,-31.47,9.1,1.27,1.31,1.2,1.2,-12.22,9.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-06-01,2010,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,11250,19031.83,19662.95,18400.71,18616.37,1.99,9.2,45760.85,47097.61,43433.87,43433.87,-14.27,8.8,21341.92,22399.39,20284.45,21058.78,-15.76,8.7,14362.03,15317.84,13359.7,13359.7,-36.38,9.1,1.18,1.23,1.13,1.14,-16.05,9.2
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-07-01,2010,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,12375,18415.75,18995.64,17835.87,17927.9,2.1,9.2,43561.05,44887.64,42234.46,44748.93,-7.36,8.8,20996.52,22087.45,20321.99,22087.45,-1,8.7,13279.42,14115.59,12375,12375,-29.29,9.1,1.12,1.15,1.08,1.15,-8.08,9.2
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-08-01,2010,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,17589.3,18139.2,17039.41,17577.93,1.39,9.2,44739.66,45860.74,43618.59,45320.24,0.4,8.7,22254.83,23116.94,21392.72,22316.26,8.8,8.6,12265.75,13023.05,11508.46,12900.8,-17.71,9,1.14,1.17,1.11,1.16,-0.56,9.2
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-09-01,2010,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,13250,17339.21,17842.79,16835.63,17361.38,-0.32,9.1,45399.33,46277.17,44521.49,45579.51,5.7,8.7,22349.24,22797.63,21900.86,22345.33,16.08,8.5,12941.31,13664.06,12218.57,13250,20.45,8.9,1.16,1.18,1.14,1.16,8.54,9.1
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-10-01,2010,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,21000,,17193.05,17671.74,16714.35,17443.31,-0.64,9,45762.12,46453.19,45071.05,45800.42,1.86,8.6,22354.84,22825.79,21000,21000,9.09,8.4,13416.46,14164.6,12764.98,14164.6,6.25,8.9,1.17,1.19,1.15,1.16,3.48,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-11-01,2010,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20000,14500,17429.39,20198.51,16948.11,20198.51,15.38,9.1,45710.85,46290.85,45130.86,45366.45,0.72,8.7,20802.96,21578.74,20000,20000,6.38,8.5,14426.36,15208.73,13643.98,14500,3.69,8.9,1.16,1.18,1.14,1.18,4.96,9.1
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2010-12-01,2010,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,21000,,21528.48,22897.23,20159.74,21867.17,25.37,9,45209,46716.69,44673.47,46716.69,0.99,8.6,19853.69,21000,19314.27,21000,3.7,8.4,14786.48,16717.4,14100.15,16717.4,11.45,8.9,1.19,1.26,1.17,1.26,7.43,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-01-01,2011,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22000,19750,23016.06,24312.34,21877.95,24312.34,27.87,9,47018.33,48020.12,46165.54,48020.12,7.67,8.6,21162.7,22000,20358.45,22000,20.55,8.4,17237.15,19750,15809.07,19750,36.21,8.9,1.28,1.35,1.24,1.35,18.39,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-02-01,2011,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,17000,25887.89,27041.81,24733.97,26323.25,39.39,9,48394.3,49221.7,46344.18,46344.18,-2.43,8.6,22159.07,22794.93,21523.21,22423.85,-6.57,8.4,20692.13,22635.66,17000,17000,7.1,8.9,1.39,1.44,1.32,1.32,5.49,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-03-01,2011,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,18500,27709.57,28740.13,26679.01,28486.97,51.95,9,45949.53,47031.34,44867.72,46600.91,-1.4,8.6,22495.53,22998.34,21859.01,21859.01,0.42,8.4,17289.92,19284.81,15295.03,18500,11,8.9,1.33,1.38,1.29,1.36,10.53,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-04-01,2011,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,29970.1,32894.03,28961.55,32894.03,69.22,8.9,46259.49,47122.48,45396.49,45831.67,-6.78,8.4,21776.83,22291.74,21261.92,21856.33,-2.86,8.2,18757.31,20160.18,17354.45,18351.55,18.62,8.7,1.38,1.42,1.35,1.41,11.59,8.8
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-05-01,2011,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22000,,35518.84,37193.91,33843.78,34015.21,78.2,8.9,46107.11,46799.77,45414.45,45786.61,-0.8,8.4,21858.33,22193.45,21523.21,22000,2.33,8.2,18702.32,19687.93,17716.71,18489.22,28.48,8.7,1.43,1.46,1.4,1.42,18.94,8.8
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-06-01,2011,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,23000,18000,35311.99,36823.99,33799.99,34212.33,83.78,9,46023.14,46618.45,45427.83,45803.02,5.45,8.5,22018.87,23000,21680.28,23000,9.22,8.3,18682.5,19557.71,17807.29,18000,34.73,8.8,1.44,1.46,1.41,1.43,25.45,8.9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-07-01,2011,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000,20000,34746.71,36073.47,33419.96,34368.99,91.71,9,45383.55,47141.81,44847.76,47141.81,5.35,8.6,23161.88,24000,22518.44,24000,8.66,8.4,18167.86,20000,17271.42,20000,61.62,8.9,1.44,1.48,1.42,1.48,29.21,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-08-01,2011,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000,,34585.92,35738.12,33433.72,33708.72,91.77,9.1,47290.38,49252.22,46343.12,49252.22,8.68,8.7,24159.95,24750.75,23569.15,24000,7.54,8.5,20389.01,24118.39,18950.52,24118.39,86.95,8.9,1.5,1.55,1.47,1.55,33.6,9.1
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-09-01,2011,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000,,33518.85,34591.72,29817.53,29817.53,71.75,9.1,50102.07,51655.43,48919.78,51655.43,13.33,8.7,24003.65,24422.49,23584.81,24000,7.4,8.5,25175.65,28801.69,22440.02,28801.69,117.37,8.9,1.58,1.62,1.54,1.59,36.27,9.1
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-10-01,2011,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000,,28319.48,29870.23,26768.73,27489.45,57.59,9.1,51952.84,53121.8,50783.88,51333.17,12.08,8.7,23999.83,24370.71,23628.94,24000,14.29,8.5,30371.07,33355.8,27225.73,27225.73,92.21,8.9,1.61,1.64,1.54,1.54,32.15,9.1
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-11-01,2011,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,26212,27388.22,24945.99,24945.99,23.5,9,50681.66,51596.35,49201.1,49201.1,8.45,8.5,23993.46,24305.88,23284.53,23284.53,16.42,8.3,28063.8,30373.26,22168.1,22168.1,52.88,8.8,1.53,1.58,1.41,1.41,19.52,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2011-12-01,2011,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22000,,23595.31,24591.73,22341.66,22341.66,2.17,9,48881.72,49817.74,47945.7,48373.32,3.55,8.5,23171.4,23652.41,22000,22000,4.76,8.3,22016.12,24890.69,19141.54,19691,17.79,8.8,1.38,1.44,1.31,1.33,5.74,9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-01-01,2012,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,21018.62,21894.95,20142.29,21305.46,-12.37,8.8,48653.81,49405.5,47683.86,47683.86,-0.7,8.3,21808.1,22486.46,21129.75,21415.41,-2.66,8.1,19350.91,21120.05,17581.77,18384.13,-6.92,8.7,1.29,1.33,1.25,1.29,-4.64,8.8
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-02-01,2012,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,20497.58,21219.44,19775.71,20730.82,-21.25,8.8,47632.61,48376.87,46888.35,47347.22,2.16,8.2,21325.08,21718.88,20931.28,21256.27,-5.21,8,18141.29,19288.09,16994.49,17398.53,2.34,8.6,1.26,1.29,1.23,1.26,-4.78,8.8
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-03-01,2012,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,17000,20250.02,20886.87,19613.17,19659.75,-30.99,8.8,46970.44,47594.05,46346.82,47054.66,0.97,8.2,21228.72,21608.37,20421.21,20421.21,-6.58,8,17232.98,18165.34,16300.62,17000,-8.11,8.6,1.24,1.26,1.22,1.23,-9.8,8.8
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-04-01,2012,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20000,,19089.59,19694.39,18484.8,19037.13,-42.13,8.8,47092.84,47639.55,46182.39,46182.39,0.77,8.3,20295.93,20811.5,19780.35,20000,-8.49,8.1,16934.89,17741.52,15667.67,15667.67,-14.62,8.7,1.21,1.23,1.19,1.19,-15.17,8.9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-05-01,2012,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20000,,18624,19170.66,18077.34,19127.95,-43.77,8.8,46373.59,47009.24,45737.93,46384.98,1.31,8.3,19940.34,20264.13,19616.55,20000,-9.09,8.1,15571.73,16526.87,14616.6,16017.42,-13.37,8.7,1.17,1.2,1.15,1.2,-15.6,8.9
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-06-01,2012,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,19031.33,19595.31,18467.36,18968.74,-44.56,8.7,46213.28,46765.45,45661.1,46224.67,0.92,8.1,20000.89,20314.04,19480.07,19480.07,-15.3,7.9,16031.82,16847.99,15215.65,16088.45,-10.62,8.5,1.2,1.22,1.17,1.19,-16.74,8.7
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-07-01,2012,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,18868.67,19400.54,18336.81,18925.85,-44.93,8.5,46042.21,46548.22,45536.19,46151.39,-2.1,7.9,19403.61,19780.73,18831.41,18831.41,-21.54,7.7,16226.37,16972.4,15480.34,16394.94,-18.03,8.3,1.19,1.21,1.16,1.19,-20.08,8.5
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-08-01,2012,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18000,,18881.03,19397.23,18314.22,18314.22,-45.67,8.5,46377.48,46863.45,45639.41,45639.41,-7.34,7.9,18738.71,19132.38,18000,18000,-25,7.7,16559.42,17309.74,15809.09,15811.24,-34.44,8.3,1.18,1.2,1.16,1.16,-25.42,8.5
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-09-01,2012,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,18047.92,18584.57,17511.27,17949.89,-39.8,8.4,45640.82,46397.86,45071.95,46397.86,-10.18,7.8,17879.22,18349.46,17408.97,17878.06,-25.51,7.6,15923.23,17681.7,15107.08,17681.7,-38.61,8.2,1.14,1.18,1.12,1.18,-25.59,8.4
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-10-01,2012,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,,17731.29,18233.73,17228.84,17775.76,-35.34,8.3,46247.4,46869.04,45625.75,46720.92,-8.98,7.7,17862.96,18130.56,17595.36,17872.15,-25.53,7.5,18021.75,19368.24,16675.26,18345.98,-32.62,8.1,1.19,1.21,1.16,1.19,-22.56,8.2
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-11-01,2012,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,20000,17629.43,18113.68,17145.18,17815.89,-28.58,8.4,46857.33,47570.49,46271.23,47570.49,-3.31,7.8,17873,18156.04,17589.97,17877.59,-23.22,7.6,18805.92,20000,17826.33,20000,-9.78,8.2,1.19,1.22,1.17,1.22,-13.66,8.3
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2012-12-01,2012,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18000,20000,17791.77,18275.47,16400.8,16400.8,-26.59,8.5,47912.08,48536.4,47287.75,47658.34,-1.48,7.9,17882.75,18103.55,17661.95,18000,-18.18,7.7,20512.2,21685.44,19338.96,20000,1.57,8.3,1.23,1.26,1.21,1.21,-9.2,8.4
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-01-01,2013,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18000,,15839.69,16660.8,15173.11,16660.8,-21.8,8.6,47506.05,48068.62,46028.83,46028.83,-3.47,8,18023.78,18255.84,17791.73,18000,-15.95,7.8,20440.03,21441.89,16494.33,16494.33,-10.28,8.4,1.21,1.23,1.15,1.15,-10.67,8.6
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-02-01,2013,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17500,,16623.67,17282.59,15964.75,16873.71,-18.61,8.7,45588.33,46392.61,44784.06,45122.54,-4.7,8.1,18004.27,18211.35,17500,17500,-17.67,7.9,16382.77,18305.12,14460.43,14548.98,-16.38,8.5,1.13,1.17,1.09,1.11,-11.89,8.7
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-03-01,2013,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000,,16917.88,17495.09,16340.66,16741.9,-14.84,8.7,45070.03,45731.16,44408.89,45451.09,-3.41,8.1,17426.84,17768.45,16000,16000,-21.65,7.9,14274.14,16246.42,12984.19,16246.42,-4.43,8.5,1.09,1.12,1.07,1.12,-9.31,8.7
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-04-01,2013,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17000,,16720.65,17237.55,16203.76,16955.54,-10.93,8.7,45757.09,46344.64,44821.07,44821.07,-2.95,8.1,15787.85,17000,15030.42,17000,-15,7.9,16357.22,17859.41,14483.53,14483.53,-7.56,8.5,1.11,1.13,1.09,1.1,-7.56,8.7
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-05-01,2013,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18000,,17028.48,17524.88,16532.08,17504.62,-8.49,8.7,44714.58,45369.99,44059.17,44581.47,-3.89,8.1,17170.38,18000,16388.28,18000,-10,7.9,14520.01,15747.78,13292.24,13705.07,-14.44,8.5,1.1,1.11,1.08,1.11,-7.62,8.7
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-06-01,2013,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17000,,17770.58,18295.49,17245.67,17407.96,-8.23,8.8,44248.57,45084.44,43694.28,45084.44,-2.47,8.2,18159.63,18845.73,17000,17000,-12.73,8,13591.55,15110.85,12730.64,15110.85,-6.08,8.6,1.11,1.13,1.09,1.12,-6.11,8.8
SOM,Somalia,Sool,Laas Caanood,Laas Caanood,8.48,47.36,gid_84800000473600000,2013-07-01,2013,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17000,,17437.43,17949.54,16925.33,17470.3,-7.69,8.8,45283.3,45911.24,44655.37,45564.96,-1.27,8.3,16855.96,17605.91,16106.01,17000,-9.73,8.1,15320.26,16492.48,14148.04,15797.19,-3.65,8.7,1.12,1.14,1.1,1.13,-4.46,8.9
